date,price_usd,commodity_name,country,market,price_type,unit
2010-01-01,6.56,Apples (imported),Tonga,National Average,RETAIL,Kg
2010-02-01,6.46,Apples (imported),Tonga,National Average,RETAIL,Kg
2010-03-01,5.58,Apples (imported),Tonga,National Average,RETAIL,Kg
2010-04-01,5.23,Apples (imported),Tonga,National Average,RETAIL,Kg
2010-05-01,5.15,Apples (imported),Tonga,National Average,RETAIL,Kg
2010-06-01,5.22,Apples (imported),Tonga,National Average,RETAIL,Kg
2010-07-01,5.87,Apples (imported),Tonga,National Average,RETAIL,Kg
2010-08-01,5.81,Apples (imported),Tonga,National Average,RETAIL,Kg
2010-09-01,5.38,Apples (imported),Tonga,National Average,RETAIL,Kg
2010-10-01,3.77,Apples (imported),Tonga,National Average,RETAIL,Kg
2010-11-01,3.86,Apples (imported),Tonga,National Average,RETAIL,Kg
2010-12-01,3.84,Apples (imported),Tonga,National Average,RETAIL,Kg
2011-01-01,3.48,Apples (imported),Tonga,National Average,RETAIL,Kg
2011-02-01,3.69,Apples (imported),Tonga,National Average,RETAIL,Kg
2011-03-01,3.66,Apples (imported),Tonga,National Average,RETAIL,Kg
2011-04-01,4.29,Apples (imported),Tonga,National Average,RETAIL,Kg
2011-05-01,4.59,Apples (imported),Tonga,National Average,RETAIL,Kg
2011-06-01,4.86,Apples (imported),Tonga,National Average,RETAIL,Kg
2011-07-01,5.07,Apples (imported),Tonga,National Average,RETAIL,Kg
2011-08-01,5.23,Apples (imported),Tonga,National Average,RETAIL,Kg
2011-09-01,5.42,Apples (imported),Tonga,National Average,RETAIL,Kg
2011-10-01,5.29,Apples (imported),Tonga,National Average,RETAIL,Kg
2011-11-01,5.26,Apples (imported),Tonga,National Average,RETAIL,Kg
2011-12-01,5.23,Apples (imported),Tonga,National Average,RETAIL,Kg
2012-01-01,5.61,Apples (imported),Tonga,National Average,RETAIL,Kg
2012-02-01,5.44,Apples (imported),Tonga,National Average,RETAIL,Kg
2012-03-01,4.75,Apples (imported),Tonga,National Average,RETAIL,Kg
2012-04-01,4.69,Apples (imported),Tonga,National Average,RETAIL,Kg
2012-05-01,4.58,Apples (imported),Tonga,National Average,RETAIL,Kg
2012-06-01,4.91,Apples (imported),Tonga,National Average,RETAIL,Kg
2012-07-01,4.65,Apples (imported),Tonga,National Average,RETAIL,Kg
2012-08-01,5.24,Apples (imported),Tonga,National Average,RETAIL,Kg
2012-09-01,5.2,Apples (imported),Tonga,National Average,RETAIL,Kg
2012-10-01,4.92,Apples (imported),Tonga,National Average,RETAIL,Kg
2012-11-01,4.6,Apples (imported),Tonga,National Average,RETAIL,Kg
2012-12-01,5.02,Apples (imported),Tonga,National Average,RETAIL,Kg
2013-01-01,5.02,Apples (imported),Tonga,National Average,RETAIL,Kg
2013-02-01,5.02,Apples (imported),Tonga,National Average,RETAIL,Kg
2013-03-01,4.99,Apples (imported),Tonga,National Average,RETAIL,Kg
2013-04-01,5.02,Apples (imported),Tonga,National Average,RETAIL,Kg
2013-05-01,4.93,Apples (imported),Tonga,National Average,RETAIL,Kg
2013-06-01,4.79,Apples (imported),Tonga,National Average,RETAIL,Kg
2013-07-01,4.74,Apples (imported),Tonga,National Average,RETAIL,Kg
2013-08-01,4.72,Apples (imported),Tonga,National Average,RETAIL,Kg
2013-09-01,4.77,Apples (imported),Tonga,National Average,RETAIL,Kg
2013-10-01,4.85,Apples (imported),Tonga,National Average,RETAIL,Kg
2013-11-01,4.79,Apples (imported),Tonga,National Average,RETAIL,Kg
2013-12-01,4.79,Apples (imported),Tonga,National Average,RETAIL,Kg
2014-01-01,4.72,Apples (imported),Tonga,National Average,RETAIL,Kg
2014-02-01,4.69,Apples (imported),Tonga,National Average,RETAIL,Kg
2014-03-01,4.69,Apples (imported),Tonga,National Average,RETAIL,Kg
2014-04-01,4.79,Apples (imported),Tonga,National Average,RETAIL,Kg
2014-05-01,4.79,Apples (imported),Tonga,National Average,RETAIL,Kg
2014-06-01,4.79,Apples (imported),Tonga,National Average,RETAIL,Kg
2014-07-01,4.82,Apples (imported),Tonga,National Average,RETAIL,Kg
2014-08-01,4.74,Apples (imported),Tonga,National Average,RETAIL,Kg
2014-09-01,4.64,Apples (imported),Tonga,National Average,RETAIL,Kg
2014-10-01,4.52,Apples (imported),Tonga,National Average,RETAIL,Kg
2014-11-01,4.49,Apples (imported),Tonga,National Average,RETAIL,Kg
2014-12-01,4.15,Apples (imported),Tonga,National Average,RETAIL,Kg
2015-01-01,4.11,Apples (imported),Tonga,National Average,RETAIL,Kg
2015-02-01,4.32,Apples (imported),Tonga,National Average,RETAIL,Kg
2015-03-01,4.29,Apples (imported),Tonga,National Average,RETAIL,Kg
2015-04-01,4.32,Apples (imported),Tonga,National Average,RETAIL,Kg
2015-05-01,4.29,Apples (imported),Tonga,National Average,RETAIL,Kg
2015-06-01,4.15,Apples (imported),Tonga,National Average,RETAIL,Kg
2015-07-01,4.01,Apples (imported),Tonga,National Average,RETAIL,Kg
2015-08-01,3.96,Apples (imported),Tonga,National Average,RETAIL,Kg
2015-09-01,3.87,Apples (imported),Tonga,National Average,RETAIL,Kg
2015-10-01,3.9,Apples (imported),Tonga,National Average,RETAIL,Kg
2015-11-01,3.87,Apples (imported),Tonga,National Average,RETAIL,Kg
2015-12-01,3.89,Apples (imported),Tonga,National Average,RETAIL,Kg
2016-01-01,3.6,Apples (imported),Tonga,National Average,RETAIL,Kg
2016-02-01,3.58,Apples (imported),Tonga,National Average,RETAIL,Kg
2016-03-01,3.52,Apples (imported),Tonga,National Average,RETAIL,Kg
2016-04-01,3.56,Apples (imported),Tonga,National Average,RETAIL,Kg
2016-05-01,3.52,Apples (imported),Tonga,National Average,RETAIL,Kg
2016-06-01,3.54,Apples (imported),Tonga,National Average,RETAIL,Kg
2016-07-01,3.42,Apples (imported),Tonga,National Average,RETAIL,Kg
2016-08-01,3.44,Apples (imported),Tonga,National Average,RETAIL,Kg
2016-09-01,3.67,Apples (imported),Tonga,National Average,RETAIL,Kg
2016-10-01,3.5,Apples (imported),Tonga,National Average,RETAIL,Kg
2016-11-01,3.49,Apples (imported),Tonga,National Average,RETAIL,Kg
2016-12-01,3.45,Apples (imported),Tonga,National Average,RETAIL,Kg
2017-01-01,3.45,Apples (imported),Tonga,National Average,RETAIL,Kg
2017-02-01,3.44,Apples (imported),Tonga,National Average,RETAIL,Kg
2017-03-01,3.39,Apples (imported),Tonga,National Average,RETAIL,Kg
2017-04-01,3.36,Apples (imported),Tonga,National Average,RETAIL,Kg
2017-05-01,3.35,Apples (imported),Tonga,National Average,RETAIL,Kg
2017-06-01,3.64,Apples (imported),Tonga,National Average,RETAIL,Kg
2017-07-01,3.73,Apples (imported),Tonga,National Average,RETAIL,Kg
2017-08-01,3.75,Apples (imported),Tonga,National Average,RETAIL,Kg
2017-09-01,4.08,Apples (imported),Tonga,National Average,RETAIL,Kg
2017-10-01,4.03,Apples (imported),Tonga,National Average,RETAIL,Kg
2017-11-01,3.97,Apples (imported),Tonga,National Average,RETAIL,Kg
2017-12-01,3.97,Apples (imported),Tonga,National Average,RETAIL,Kg
2018-01-01,3.04,Apples (imported),Tonga,National Average,RETAIL,Kg
2018-02-01,2.77,Apples (imported),Tonga,National Average,RETAIL,Kg
2018-03-01,2.45,Apples (imported),Tonga,National Average,RETAIL,Kg
2018-04-01,2.54,Apples (imported),Tonga,National Average,RETAIL,Kg
2018-05-01,2.55,Apples (imported),Tonga,National Average,RETAIL,Kg
2018-06-01,2.81,Apples (imported),Tonga,National Average,RETAIL,Kg
2018-07-01,2.76,Apples (imported),Tonga,National Average,RETAIL,Kg
2018-08-01,3.44,Apples (imported),Tonga,National Average,RETAIL,Kg
2018-09-01,4.38,Apples (imported),Tonga,National Average,RETAIL,Kg
2018-10-01,2.53,Apples (imported),Tonga,National Average,RETAIL,Kg
2018-11-01,2.26,Apples (imported),Tonga,National Average,RETAIL,Kg
2018-12-01,2.26,Apples (imported),Tonga,National Average,RETAIL,Kg
2019-01-01,2.27,Apples (imported),Tonga,National Average,RETAIL,Kg
2019-02-01,2.27,Apples (imported),Tonga,National Average,RETAIL,Kg
2019-03-01,2.32,Apples (imported),Tonga,National Average,RETAIL,Kg
2019-04-01,2.66,Apples (imported),Tonga,National Average,RETAIL,Kg
2019-05-01,2.42,Apples (imported),Tonga,National Average,RETAIL,Kg
2019-06-01,2.26,Apples (imported),Tonga,National Average,RETAIL,Kg
2019-07-01,2.28,Apples (imported),Tonga,National Average,RETAIL,Kg
2019-08-01,2.27,Apples (imported),Tonga,National Average,RETAIL,Kg
2019-09-01,2.26,Apples (imported),Tonga,National Average,RETAIL,Kg
2019-10-01,2.39,Apples (imported),Tonga,National Average,RETAIL,Kg
2019-11-01,2.3,Apples (imported),Tonga,National Average,RETAIL,Kg
2019-12-01,2.39,Apples (imported),Tonga,National Average,RETAIL,Kg
2020-01-01,2.39,Apples (imported),Tonga,National Average,RETAIL,Kg
2020-02-01,2.31,Apples (imported),Tonga,National Average,RETAIL,Kg
2020-03-01,2.29,Apples (imported),Tonga,National Average,RETAIL,Kg
2020-04-01,2.2,Apples (imported),Tonga,National Average,RETAIL,Kg
2020-05-01,2.32,Apples (imported),Tonga,National Average,RETAIL,Kg
2020-06-01,2.29,Apples (imported),Tonga,National Average,RETAIL,Kg
2020-07-01,2.28,Apples (imported),Tonga,National Average,RETAIL,Kg
2020-08-01,2.55,Apples (imported),Tonga,National Average,RETAIL,Kg
2020-09-01,2.36,Apples (imported),Tonga,National Average,RETAIL,Kg
2020-10-01,2.32,Apples (imported),Tonga,National Average,RETAIL,Kg
2020-11-01,2.35,Apples (imported),Tonga,National Average,RETAIL,Kg
2020-12-01,2.37,Apples (imported),Tonga,National Average,RETAIL,Kg
2021-01-01,2.37,Apples (imported),Tonga,National Average,RETAIL,Kg
2021-02-01,2.81,Apples (imported),Tonga,National Average,RETAIL,Kg
2021-03-01,2.87,Apples (imported),Tonga,National Average,RETAIL,Kg
2021-04-01,2.88,Apples (imported),Tonga,National Average,RETAIL,Kg
2021-05-01,2.91,Apples (imported),Tonga,National Average,RETAIL,Kg
2021-06-01,2.47,Apples (imported),Tonga,National Average,RETAIL,Kg
2021-07-01,2.54,Apples (imported),Tonga,National Average,RETAIL,Kg
2021-08-01,2.42,Apples (imported),Tonga,National Average,RETAIL,Kg
2021-09-01,2.52,Apples (imported),Tonga,National Average,RETAIL,Kg
2021-10-01,2.57,Apples (imported),Tonga,National Average,RETAIL,Kg
