date,price_usd,commodity_name,country,market,price_type,unit
2017-01-01,1.24,"Rice (broken, Ofada)",Nigeria,National Average,RETAIL,Kg
2017-02-01,1.28,"Rice (broken, Ofada)",Nigeria,National Average,RETAIL,Kg
2017-03-01,1.38,"Rice (broken, Ofada)",Nigeria,National Average,RETAIL,Kg
2017-04-01,1.39,"Rice (broken, Ofada)",Nigeria,National Average,RETAIL,Kg
2017-05-01,1.51,"Rice (broken, Ofada)",Nigeria,National Average,RETAIL,Kg
2017-06-01,1.55,"Rice (broken, Ofada)",Nigeria,National Average,RETAIL,Kg
2017-07-01,1.55,"Rice (broken, Ofada)",Nigeria,National Average,RETAIL,Kg
2017-08-01,1.36,"Rice (broken, Ofada)",Nigeria,National Average,RETAIL,Kg
2017-09-01,1.41,"Rice (broken, Ofada)",Nigeria,National Average,RETAIL,Kg
2017-10-01,1.36,"Rice (broken, Ofada)",Nigeria,National Average,RETAIL,Kg
2017-11-01,1.37,"Rice (broken, Ofada)",Nigeria,National Average,RETAIL,Kg
2017-12-01,1.05,"Rice (broken, Ofada)",Nigeria,National Average,RETAIL,Kg
2018-01-01,1.35,"Rice (broken, Ofada)",Nigeria,National Average,RETAIL,Kg
2018-02-01,1.33,"Rice (broken, Ofada)",Nigeria,National Average,RETAIL,Kg
2018-03-01,1.31,"Rice (broken, Ofada)",Nigeria,National Average,RETAIL,Kg
2018-04-01,1.31,"Rice (broken, Ofada)",Nigeria,National Average,RETAIL,Kg
2018-05-01,1.33,"Rice (broken, Ofada)",Nigeria,National Average,RETAIL,Kg
2018-06-01,1.32,"Rice (broken, Ofada)",Nigeria,National Average,RETAIL,Kg
2018-07-01,1.32,"Rice (broken, Ofada)",Nigeria,National Average,RETAIL,Kg
2018-08-01,1.3,"Rice (broken, Ofada)",Nigeria,National Average,RETAIL,Kg
2018-09-01,1.26,"Rice (broken, Ofada)",Nigeria,National Average,RETAIL,Kg
2018-10-01,1.21,"Rice (broken, Ofada)",Nigeria,National Average,RETAIL,Kg
2018-11-01,1.26,"Rice (broken, Ofada)",Nigeria,National Average,RETAIL,Kg
2018-12-01,1.25,"Rice (broken, Ofada)",Nigeria,National Average,RETAIL,Kg
2019-01-01,1.25,"Rice (broken, Ofada)",Nigeria,National Average,RETAIL,Kg
2019-02-01,1.26,"Rice (broken, Ofada)",Nigeria,National Average,RETAIL,Kg
2019-03-01,1.25,"Rice (broken, Ofada)",Nigeria,National Average,RETAIL,Kg
2019-04-01,1.24,"Rice (broken, Ofada)",Nigeria,National Average,RETAIL,Kg
2019-05-01,1.23,"Rice (broken, Ofada)",Nigeria,National Average,RETAIL,Kg
2019-06-01,1.22,"Rice (broken, Ofada)",Nigeria,National Average,RETAIL,Kg
2019-07-01,1.2,"Rice (broken, Ofada)",Nigeria,National Average,RETAIL,Kg
2019-08-01,1.2,"Rice (broken, Ofada)",Nigeria,National Average,RETAIL,Kg
2019-09-01,1.21,"Rice (broken, Ofada)",Nigeria,National Average,RETAIL,Kg
2019-10-01,1.21,"Rice (broken, Ofada)",Nigeria,National Average,RETAIL,Kg
2019-11-01,1.3,"Rice (broken, Ofada)",Nigeria,National Average,RETAIL,Kg
2019-12-01,1.33,"Rice (broken, Ofada)",Nigeria,National Average,RETAIL,Kg
2020-01-01,1.34,"Rice (broken, Ofada)",Nigeria,National Average,RETAIL,Kg
2020-02-01,1.32,"Rice (broken, Ofada)",Nigeria,National Average,RETAIL,Kg
2020-03-01,1.2,"Rice (broken, Ofada)",Nigeria,National Average,RETAIL,Kg
2020-04-01,1.13,"Rice (broken, Ofada)",Nigeria,National Average,RETAIL,Kg
2020-05-01,1.13,"Rice (broken, Ofada)",Nigeria,National Average,RETAIL,Kg
2020-06-01,1.17,"Rice (broken, Ofada)",Nigeria,National Average,RETAIL,Kg
2020-07-01,1.18,"Rice (broken, Ofada)",Nigeria,National Average,RETAIL,Kg
2020-08-01,1.14,"Rice (broken, Ofada)",Nigeria,National Average,RETAIL,Kg
2020-09-01,1.17,"Rice (broken, Ofada)",Nigeria,National Average,RETAIL,Kg
2020-10-01,1.19,"Rice (broken, Ofada)",Nigeria,National Average,RETAIL,Kg
2020-11-01,1.22,"Rice (broken, Ofada)",Nigeria,National Average,RETAIL,Kg
2020-12-01,1.23,"Rice (broken, Ofada)",Nigeria,National Average,RETAIL,Kg
2021-01-01,1.22,"Rice (broken, Ofada)",Nigeria,National Average,RETAIL,Kg
2021-02-01,1.21,"Rice (broken, Ofada)",Nigeria,National Average,RETAIL,Kg
2021-03-01,1.22,"Rice (broken, Ofada)",Nigeria,National Average,RETAIL,Kg
2021-04-01,1.24,"Rice (broken, Ofada)",Nigeria,National Average,RETAIL,Kg
2021-05-01,1.15,"Rice (broken, Ofada)",Nigeria,National Average,RETAIL,Kg
2021-06-01,1.15,"Rice (broken, Ofada)",Nigeria,National Average,RETAIL,Kg
2021-07-01,1.16,"Rice (broken, Ofada)",Nigeria,National Average,RETAIL,Kg
2021-08-01,1.16,"Rice (broken, Ofada)",Nigeria,National Average,RETAIL,Kg
2021-09-01,1.15,"Rice (broken, Ofada)",Nigeria,National Average,RETAIL,Kg
2021-10-01,1.16,"Rice (broken, Ofada)",Nigeria,National Average,RETAIL,Kg
2021-11-01,1.17,"Rice (broken, Ofada)",Nigeria,National Average,RETAIL,Kg
2021-12-01,1.16,"Rice (broken, Ofada)",Nigeria,National Average,RETAIL,Kg
2022-01-01,1.17,"Rice (broken, Ofada)",Nigeria,National Average,RETAIL,Kg
2022-02-01,1.19,"Rice (broken, Ofada)",Nigeria,National Average,RETAIL,Kg
2022-03-01,1.21,"Rice (broken, Ofada)",Nigeria,National Average,RETAIL,Kg
2022-04-01,1.24,"Rice (broken, Ofada)",Nigeria,National Average,RETAIL,Kg
2022-05-01,1.31,"Rice (broken, Ofada)",Nigeria,National Average,RETAIL,Kg
2022-06-01,1.27,"Rice (broken, Ofada)",Nigeria,National Average,RETAIL,Kg
2022-07-01,1.25,"Rice (broken, Ofada)",Nigeria,National Average,RETAIL,Kg
2022-08-01,1.22,"Rice (broken, Ofada)",Nigeria,National Average,RETAIL,Kg
2022-09-01,1.24,"Rice (broken, Ofada)",Nigeria,National Average,RETAIL,Kg
2022-10-01,1.22,"Rice (broken, Ofada)",Nigeria,National Average,RETAIL,Kg
2022-11-01,1.23,"Rice (broken, Ofada)",Nigeria,National Average,RETAIL,Kg
2022-12-01,1.24,"Rice (broken, Ofada)",Nigeria,National Average,RETAIL,Kg
2023-01-01,1.25,"Rice (broken, Ofada)",Nigeria,National Average,RETAIL,Kg
