date,commodity_name,country,market,price_type,unit,uuid,price_usd
2000-01-01,"Maize (offer, f.o.b.)",INTERNATIONAL PRICES,Ukraine,EXPORT,tonne,e49cb11d-3366-4d90-863b-f1a65fe78f09,83.0
2000-02-01,"Maize (offer, f.o.b.)",INTERNATIONAL PRICES,Ukraine,EXPORT,tonne,e49cb11d-3366-4d90-863b-f1a65fe78f09,83.0
2000-03-01,"Maize (offer, f.o.b.)",INTERNATIONAL PRICES,Ukraine,EXPORT,tonne,e49cb11d-3366-4d90-863b-f1a65fe78f09,83.0
2000-04-01,"Maize (offer, f.o.b.)",INTERNATIONAL PRICES,Ukraine,EXPORT,tonne,e49cb11d-3366-4d90-863b-f1a65fe78f09,83.0
2000-05-01,"Maize (offer, f.o.b.)",INTERNATIONAL PRICES,Ukraine,EXPORT,tonne,e49cb11d-3366-4d90-863b-f1a65fe78f09,83.0
2000-06-01,"Maize (offer, f.o.b.)",INTERNATIONAL PRICES,Ukraine,EXPORT,tonne,e49cb11d-3366-4d90-863b-f1a65fe78f09,83.0
2000-07-01,"Maize (offer, f.o.b.)",INTERNATIONAL PRICES,Ukraine,EXPORT,tonne,e49cb11d-3366-4d90-863b-f1a65fe78f09,
2000-08-01,"Maize (offer, f.o.b.)",INTERNATIONAL PRICES,Ukraine,EXPORT,tonne,e49cb11d-3366-4d90-863b-f1a65fe78f09,
2000-09-01,"Maize (offer, f.o.b.)",INTERNATIONAL PRICES,Ukraine,EXPORT,tonne,e49cb11d-3366-4d90-863b-f1a65fe78f09,75.0
2000-10-01,"Maize (offer, f.o.b.)",INTERNATIONAL PRICES,Ukraine,EXPORT,tonne,e49cb11d-3366-4d90-863b-f1a65fe78f09,75.0
2000-11-01,"Maize (offer, f.o.b.)",INTERNATIONAL PRICES,Ukraine,EXPORT,tonne,e49cb11d-3366-4d90-863b-f1a65fe78f09,83.5
2000-12-01,"Maize (offer, f.o.b.)",INTERNATIONAL PRICES,Ukraine,EXPORT,tonne,e49cb11d-3366-4d90-863b-f1a65fe78f09,90.5
2001-01-01,"Maize (offer, f.o.b.)",INTERNATIONAL PRICES,Ukraine,EXPORT,tonne,e49cb11d-3366-4d90-863b-f1a65fe78f09,97.8
2001-02-01,"Maize (offer, f.o.b.)",INTERNATIONAL PRICES,Ukraine,EXPORT,tonne,e49cb11d-3366-4d90-863b-f1a65fe78f09,107.75
2001-03-01,"Maize (offer, f.o.b.)",INTERNATIONAL PRICES,Ukraine,EXPORT,tonne,e49cb11d-3366-4d90-863b-f1a65fe78f09,109.0
2001-04-01,"Maize (offer, f.o.b.)",INTERNATIONAL PRICES,Ukraine,EXPORT,tonne,e49cb11d-3366-4d90-863b-f1a65fe78f09,109.0
2001-05-01,"Maize (offer, f.o.b.)",INTERNATIONAL PRICES,Ukraine,EXPORT,tonne,e49cb11d-3366-4d90-863b-f1a65fe78f09,109.0
2001-06-01,"Maize (offer, f.o.b.)",INTERNATIONAL PRICES,Ukraine,EXPORT,tonne,e49cb11d-3366-4d90-863b-f1a65fe78f09,109.0
2001-07-01,"Maize (offer, f.o.b.)",INTERNATIONAL PRICES,Ukraine,EXPORT,tonne,e49cb11d-3366-4d90-863b-f1a65fe78f09,109.0
2001-08-01,"Maize (offer, f.o.b.)",INTERNATIONAL PRICES,Ukraine,EXPORT,tonne,e49cb11d-3366-4d90-863b-f1a65fe78f09,109.0
2001-09-01,"Maize (offer, f.o.b.)",INTERNATIONAL PRICES,Ukraine,EXPORT,tonne,e49cb11d-3366-4d90-863b-f1a65fe78f09,109.0
2001-10-01,"Maize (offer, f.o.b.)",INTERNATIONAL PRICES,Ukraine,EXPORT,tonne,e49cb11d-3366-4d90-863b-f1a65fe78f09,109.0
2001-11-01,"Maize (offer, f.o.b.)",INTERNATIONAL PRICES,Ukraine,EXPORT,tonne,e49cb11d-3366-4d90-863b-f1a65fe78f09,109.0
2001-12-01,"Maize (offer, f.o.b.)",INTERNATIONAL PRICES,Ukraine,EXPORT,tonne,e49cb11d-3366-4d90-863b-f1a65fe78f09,
2002-01-01,"Maize (offer, f.o.b.)",INTERNATIONAL PRICES,Ukraine,EXPORT,tonne,e49cb11d-3366-4d90-863b-f1a65fe78f09,
2002-02-01,"Maize (offer, f.o.b.)",INTERNATIONAL PRICES,Ukraine,EXPORT,tonne,e49cb11d-3366-4d90-863b-f1a65fe78f09,
2002-03-01,"Maize (offer, f.o.b.)",INTERNATIONAL PRICES,Ukraine,EXPORT,tonne,e49cb11d-3366-4d90-863b-f1a65fe78f09,
2002-04-01,"Maize (offer, f.o.b.)",INTERNATIONAL PRICES,Ukraine,EXPORT,tonne,e49cb11d-3366-4d90-863b-f1a65fe78f09,
2002-05-01,"Maize (offer, f.o.b.)",INTERNATIONAL PRICES,Ukraine,EXPORT,tonne,e49cb11d-3366-4d90-863b-f1a65fe78f09,99.33
2002-06-01,"Maize (offer, f.o.b.)",INTERNATIONAL PRICES,Ukraine,EXPORT,tonne,e49cb11d-3366-4d90-863b-f1a65fe78f09,98.0
2002-07-01,"Maize (offer, f.o.b.)",INTERNATIONAL PRICES,Ukraine,EXPORT,tonne,e49cb11d-3366-4d90-863b-f1a65fe78f09,98.0
2002-08-01,"Maize (offer, f.o.b.)",INTERNATIONAL PRICES,Ukraine,EXPORT,tonne,e49cb11d-3366-4d90-863b-f1a65fe78f09,98.0
2002-09-01,"Maize (offer, f.o.b.)",INTERNATIONAL PRICES,Ukraine,EXPORT,tonne,e49cb11d-3366-4d90-863b-f1a65fe78f09,90.0
2002-10-01,"Maize (offer, f.o.b.)",INTERNATIONAL PRICES,Ukraine,EXPORT,tonne,e49cb11d-3366-4d90-863b-f1a65fe78f09,90.0
2002-11-01,"Maize (offer, f.o.b.)",INTERNATIONAL PRICES,Ukraine,EXPORT,tonne,e49cb11d-3366-4d90-863b-f1a65fe78f09,92.25
2002-12-01,"Maize (offer, f.o.b.)",INTERNATIONAL PRICES,Ukraine,EXPORT,tonne,e49cb11d-3366-4d90-863b-f1a65fe78f09,96.4
2003-01-01,"Maize (offer, f.o.b.)",INTERNATIONAL PRICES,Ukraine,EXPORT,tonne,e49cb11d-3366-4d90-863b-f1a65fe78f09,97.25
2003-02-01,"Maize (offer, f.o.b.)",INTERNATIONAL PRICES,Ukraine,EXPORT,tonne,e49cb11d-3366-4d90-863b-f1a65fe78f09,99.0
2003-03-01,"Maize (offer, f.o.b.)",INTERNATIONAL PRICES,Ukraine,EXPORT,tonne,e49cb11d-3366-4d90-863b-f1a65fe78f09,102.25
2003-04-01,"Maize (offer, f.o.b.)",INTERNATIONAL PRICES,Ukraine,EXPORT,tonne,e49cb11d-3366-4d90-863b-f1a65fe78f09,103.0
2003-05-01,"Maize (offer, f.o.b.)",INTERNATIONAL PRICES,Ukraine,EXPORT,tonne,e49cb11d-3366-4d90-863b-f1a65fe78f09,103.0
2003-06-01,"Maize (offer, f.o.b.)",INTERNATIONAL PRICES,Ukraine,EXPORT,tonne,e49cb11d-3366-4d90-863b-f1a65fe78f09,103.0
2003-07-01,"Maize (offer, f.o.b.)",INTERNATIONAL PRICES,Ukraine,EXPORT,tonne,e49cb11d-3366-4d90-863b-f1a65fe78f09,105.4
