date,commodity_name,country,market,price_type,unit,uuid,price_usd
1990-01-01,"Australia, Meat: Ovine (National Heavy Lamb Indicator Value)",INTERNATIONAL PRICES,Australia,EXPORT,tonne,61c82dd3-ecda-4e41-b315-f7aaa9dbc1da,1191.84
1990-02-01,"Australia, Meat: Ovine (National Heavy Lamb Indicator Value)",INTERNATIONAL PRICES,Australia,EXPORT,tonne,61c82dd3-ecda-4e41-b315-f7aaa9dbc1da,1283.67
1990-03-01,"Australia, Meat: Ovine (National Heavy Lamb Indicator Value)",INTERNATIONAL PRICES,Australia,EXPORT,tonne,61c82dd3-ecda-4e41-b315-f7aaa9dbc1da,1236.82
1990-04-01,"Australia, Meat: Ovine (National Heavy Lamb Indicator Value)",INTERNATIONAL PRICES,Australia,EXPORT,tonne,61c82dd3-ecda-4e41-b315-f7aaa9dbc1da,1354.89
1990-05-01,"Australia, Meat: Ovine (National Heavy Lamb Indicator Value)",INTERNATIONAL PRICES,Australia,EXPORT,tonne,61c82dd3-ecda-4e41-b315-f7aaa9dbc1da,1425.17
1990-06-01,"Australia, Meat: Ovine (National Heavy Lamb Indicator Value)",INTERNATIONAL PRICES,Australia,EXPORT,tonne,61c82dd3-ecda-4e41-b315-f7aaa9dbc1da,1406.43
1990-07-01,"Australia, Meat: Ovine (National Heavy Lamb Indicator Value)",INTERNATIONAL PRICES,Australia,EXPORT,tonne,61c82dd3-ecda-4e41-b315-f7aaa9dbc1da,1427.98
1990-08-01,"Australia, Meat: Ovine (National Heavy Lamb Indicator Value)",INTERNATIONAL PRICES,Australia,EXPORT,tonne,61c82dd3-ecda-4e41-b315-f7aaa9dbc1da,1427.98
1990-09-01,"Australia, Meat: Ovine (National Heavy Lamb Indicator Value)",INTERNATIONAL PRICES,Australia,EXPORT,tonne,61c82dd3-ecda-4e41-b315-f7aaa9dbc1da,1427.98
1990-10-01,"Australia, Meat: Ovine (National Heavy Lamb Indicator Value)",INTERNATIONAL PRICES,Australia,EXPORT,tonne,61c82dd3-ecda-4e41-b315-f7aaa9dbc1da,1436.42
1990-11-01,"Australia, Meat: Ovine (National Heavy Lamb Indicator Value)",INTERNATIONAL PRICES,Australia,EXPORT,tonne,61c82dd3-ecda-4e41-b315-f7aaa9dbc1da,1436.42
1990-12-01,"Australia, Meat: Ovine (National Heavy Lamb Indicator Value)",INTERNATIONAL PRICES,Australia,EXPORT,tonne,61c82dd3-ecda-4e41-b315-f7aaa9dbc1da,1436.42
1991-01-01,"Australia, Meat: Ovine (National Heavy Lamb Indicator Value)",INTERNATIONAL PRICES,Australia,EXPORT,tonne,61c82dd3-ecda-4e41-b315-f7aaa9dbc1da,1202.13
1991-02-01,"Australia, Meat: Ovine (National Heavy Lamb Indicator Value)",INTERNATIONAL PRICES,Australia,EXPORT,tonne,61c82dd3-ecda-4e41-b315-f7aaa9dbc1da,1159.23
1991-03-01,"Australia, Meat: Ovine (National Heavy Lamb Indicator Value)",INTERNATIONAL PRICES,Australia,EXPORT,tonne,61c82dd3-ecda-4e41-b315-f7aaa9dbc1da,1093.51
1991-04-01,"Australia, Meat: Ovine (National Heavy Lamb Indicator Value)",INTERNATIONAL PRICES,Australia,EXPORT,tonne,61c82dd3-ecda-4e41-b315-f7aaa9dbc1da,1003.58
1991-05-01,"Australia, Meat: Ovine (National Heavy Lamb Indicator Value)",INTERNATIONAL PRICES,Australia,EXPORT,tonne,61c82dd3-ecda-4e41-b315-f7aaa9dbc1da,1004.97
1991-06-01,"Australia, Meat: Ovine (National Heavy Lamb Indicator Value)",INTERNATIONAL PRICES,Australia,EXPORT,tonne,61c82dd3-ecda-4e41-b315-f7aaa9dbc1da,1007.93
1991-07-01,"Australia, Meat: Ovine (National Heavy Lamb Indicator Value)",INTERNATIONAL PRICES,Australia,EXPORT,tonne,61c82dd3-ecda-4e41-b315-f7aaa9dbc1da,934.4
1991-08-01,"Australia, Meat: Ovine (National Heavy Lamb Indicator Value)",INTERNATIONAL PRICES,Australia,EXPORT,tonne,61c82dd3-ecda-4e41-b315-f7aaa9dbc1da,935.86
1991-09-01,"Australia, Meat: Ovine (National Heavy Lamb Indicator Value)",INTERNATIONAL PRICES,Australia,EXPORT,tonne,61c82dd3-ecda-4e41-b315-f7aaa9dbc1da,946.92
1991-10-01,"Australia, Meat: Ovine (National Heavy Lamb Indicator Value)",INTERNATIONAL PRICES,Australia,EXPORT,tonne,61c82dd3-ecda-4e41-b315-f7aaa9dbc1da,938.48
1991-11-01,"Australia, Meat: Ovine (National Heavy Lamb Indicator Value)",INTERNATIONAL PRICES,Australia,EXPORT,tonne,61c82dd3-ecda-4e41-b315-f7aaa9dbc1da,1025.02
1991-12-01,"Australia, Meat: Ovine (National Heavy Lamb Indicator Value)",INTERNATIONAL PRICES,Australia,EXPORT,tonne,61c82dd3-ecda-4e41-b315-f7aaa9dbc1da,1020.63
1992-01-01,"Australia, Meat: Ovine (National Heavy Lamb Indicator Value)",INTERNATIONAL PRICES,Australia,EXPORT,tonne,61c82dd3-ecda-4e41-b315-f7aaa9dbc1da,1056.0
1992-02-01,"Australia, Meat: Ovine (National Heavy Lamb Indicator Value)",INTERNATIONAL PRICES,Australia,EXPORT,tonne,61c82dd3-ecda-4e41-b315-f7aaa9dbc1da,1106.05
1992-03-01,"Australia, Meat: Ovine (National Heavy Lamb Indicator Value)",INTERNATIONAL PRICES,Australia,EXPORT,tonne,61c82dd3-ecda-4e41-b315-f7aaa9dbc1da,1127.68
1992-04-01,"Australia, Meat: Ovine (National Heavy Lamb Indicator Value)",INTERNATIONAL PRICES,Australia,EXPORT,tonne,61c82dd3-ecda-4e41-b315-f7aaa9dbc1da,1093.42
1992-05-01,"Australia, Meat: Ovine (National Heavy Lamb Indicator Value)",INTERNATIONAL PRICES,Australia,EXPORT,tonne,61c82dd3-ecda-4e41-b315-f7aaa9dbc1da,1132.0
1992-06-01,"Australia, Meat: Ovine (National Heavy Lamb Indicator Value)",INTERNATIONAL PRICES,Australia,EXPORT,tonne,61c82dd3-ecda-4e41-b315-f7aaa9dbc1da,1243.34
1992-07-01,"Australia, Meat: Ovine (National Heavy Lamb Indicator Value)",INTERNATIONAL PRICES,Australia,EXPORT,tonne,61c82dd3-ecda-4e41-b315-f7aaa9dbc1da,1252.6
1992-08-01,"Australia, Meat: Ovine (National Heavy Lamb Indicator Value)",INTERNATIONAL PRICES,Australia,EXPORT,tonne,61c82dd3-ecda-4e41-b315-f7aaa9dbc1da,1239.04
1992-09-01,"Australia, Meat: Ovine (National Heavy Lamb Indicator Value)",INTERNATIONAL PRICES,Australia,EXPORT,tonne,61c82dd3-ecda-4e41-b315-f7aaa9dbc1da,1298.42
1992-10-01,"Australia, Meat: Ovine (National Heavy Lamb Indicator Value)",INTERNATIONAL PRICES,Australia,EXPORT,tonne,61c82dd3-ecda-4e41-b315-f7aaa9dbc1da,1329.34
1992-11-01,"Australia, Meat: Ovine (National Heavy Lamb Indicator Value)",INTERNATIONAL PRICES,Australia,EXPORT,tonne,61c82dd3-ecda-4e41-b315-f7aaa9dbc1da,1293.28
1992-12-01,"Australia, Meat: Ovine (National Heavy Lamb Indicator Value)",INTERNATIONAL PRICES,Australia,EXPORT,tonne,61c82dd3-ecda-4e41-b315-f7aaa9dbc1da,1363.44
1993-01-01,"Australia, Meat: Ovine (National Heavy Lamb Indicator Value)",INTERNATIONAL PRICES,Australia,EXPORT,tonne,61c82dd3-ecda-4e41-b315-f7aaa9dbc1da,1353.61
1993-02-01,"Australia, Meat: Ovine (National Heavy Lamb Indicator Value)",INTERNATIONAL PRICES,Australia,EXPORT,tonne,61c82dd3-ecda-4e41-b315-f7aaa9dbc1da,1326.62
1993-03-01,"Australia, Meat: Ovine (National Heavy Lamb Indicator Value)",INTERNATIONAL PRICES,Australia,EXPORT,tonne,61c82dd3-ecda-4e41-b315-f7aaa9dbc1da,1343.36
1993-04-01,"Australia, Meat: Ovine (National Heavy Lamb Indicator Value)",INTERNATIONAL PRICES,Australia,EXPORT,tonne,61c82dd3-ecda-4e41-b315-f7aaa9dbc1da,1355.79
1993-05-01,"Australia, Meat: Ovine (National Heavy Lamb Indicator Value)",INTERNATIONAL PRICES,Australia,EXPORT,tonne,61c82dd3-ecda-4e41-b315-f7aaa9dbc1da,1476.37
1993-06-01,"Australia, Meat: Ovine (National Heavy Lamb Indicator Value)",INTERNATIONAL PRICES,Australia,EXPORT,tonne,61c82dd3-ecda-4e41-b315-f7aaa9dbc1da,1506.41
1993-07-01,"Australia, Meat: Ovine (National Heavy Lamb Indicator Value)",INTERNATIONAL PRICES,Australia,EXPORT,tonne,61c82dd3-ecda-4e41-b315-f7aaa9dbc1da,1547.34
1993-08-01,"Australia, Meat: Ovine (National Heavy Lamb Indicator Value)",INTERNATIONAL PRICES,Australia,EXPORT,tonne,61c82dd3-ecda-4e41-b315-f7aaa9dbc1da,1555.91
1993-09-01,"Australia, Meat: Ovine (National Heavy Lamb Indicator Value)",INTERNATIONAL PRICES,Australia,EXPORT,tonne,61c82dd3-ecda-4e41-b315-f7aaa9dbc1da,1554.05
1993-10-01,"Australia, Meat: Ovine (National Heavy Lamb Indicator Value)",INTERNATIONAL PRICES,Australia,EXPORT,tonne,61c82dd3-ecda-4e41-b315-f7aaa9dbc1da,1557.31
1993-11-01,"Australia, Meat: Ovine (National Heavy Lamb Indicator Value)",INTERNATIONAL PRICES,Australia,EXPORT,tonne,61c82dd3-ecda-4e41-b315-f7aaa9dbc1da,1693.21
1993-12-01,"Australia, Meat: Ovine (National Heavy Lamb Indicator Value)",INTERNATIONAL PRICES,Australia,EXPORT,tonne,61c82dd3-ecda-4e41-b315-f7aaa9dbc1da,1664.58
1994-01-01,"Australia, Meat: Ovine (National Heavy Lamb Indicator Value)",INTERNATIONAL PRICES,Australia,EXPORT,tonne,61c82dd3-ecda-4e41-b315-f7aaa9dbc1da,1620.2
1994-02-01,"Australia, Meat: Ovine (National Heavy Lamb Indicator Value)",INTERNATIONAL PRICES,Australia,EXPORT,tonne,61c82dd3-ecda-4e41-b315-f7aaa9dbc1da,1584.96
1994-03-01,"Australia, Meat: Ovine (National Heavy Lamb Indicator Value)",INTERNATIONAL PRICES,Australia,EXPORT,tonne,61c82dd3-ecda-4e41-b315-f7aaa9dbc1da,1541.03
1994-04-01,"Australia, Meat: Ovine (National Heavy Lamb Indicator Value)",INTERNATIONAL PRICES,Australia,EXPORT,tonne,61c82dd3-ecda-4e41-b315-f7aaa9dbc1da,1514.43
1994-05-01,"Australia, Meat: Ovine (National Heavy Lamb Indicator Value)",INTERNATIONAL PRICES,Australia,EXPORT,tonne,61c82dd3-ecda-4e41-b315-f7aaa9dbc1da,1534.43
1994-06-01,"Australia, Meat: Ovine (National Heavy Lamb Indicator Value)",INTERNATIONAL PRICES,Australia,EXPORT,tonne,61c82dd3-ecda-4e41-b315-f7aaa9dbc1da,1563.05
1994-07-01,"Australia, Meat: Ovine (National Heavy Lamb Indicator Value)",INTERNATIONAL PRICES,Australia,EXPORT,tonne,61c82dd3-ecda-4e41-b315-f7aaa9dbc1da,1580.81
1994-08-01,"Australia, Meat: Ovine (National Heavy Lamb Indicator Value)",INTERNATIONAL PRICES,Australia,EXPORT,tonne,61c82dd3-ecda-4e41-b315-f7aaa9dbc1da,1522.97
1994-09-01,"Australia, Meat: Ovine (National Heavy Lamb Indicator Value)",INTERNATIONAL PRICES,Australia,EXPORT,tonne,61c82dd3-ecda-4e41-b315-f7aaa9dbc1da,1517.03
1994-10-01,"Australia, Meat: Ovine (National Heavy Lamb Indicator Value)",INTERNATIONAL PRICES,Australia,EXPORT,tonne,61c82dd3-ecda-4e41-b315-f7aaa9dbc1da,1524.41
1994-11-01,"Australia, Meat: Ovine (National Heavy Lamb Indicator Value)",INTERNATIONAL PRICES,Australia,EXPORT,tonne,61c82dd3-ecda-4e41-b315-f7aaa9dbc1da,1503.48
1994-12-01,"Australia, Meat: Ovine (National Heavy Lamb Indicator Value)",INTERNATIONAL PRICES,Australia,EXPORT,tonne,61c82dd3-ecda-4e41-b315-f7aaa9dbc1da,1513.24
1995-01-01,"Australia, Meat: Ovine (National Heavy Lamb Indicator Value)",INTERNATIONAL PRICES,Australia,EXPORT,tonne,61c82dd3-ecda-4e41-b315-f7aaa9dbc1da,1496.02
1995-02-01,"Australia, Meat: Ovine (National Heavy Lamb Indicator Value)",INTERNATIONAL PRICES,Australia,EXPORT,tonne,61c82dd3-ecda-4e41-b315-f7aaa9dbc1da,1445.97
1995-03-01,"Australia, Meat: Ovine (National Heavy Lamb Indicator Value)",INTERNATIONAL PRICES,Australia,EXPORT,tonne,61c82dd3-ecda-4e41-b315-f7aaa9dbc1da,1467.36
1995-04-01,"Australia, Meat: Ovine (National Heavy Lamb Indicator Value)",INTERNATIONAL PRICES,Australia,EXPORT,tonne,61c82dd3-ecda-4e41-b315-f7aaa9dbc1da,1502.4
1995-05-01,"Australia, Meat: Ovine (National Heavy Lamb Indicator Value)",INTERNATIONAL PRICES,Australia,EXPORT,tonne,61c82dd3-ecda-4e41-b315-f7aaa9dbc1da,1492.09
1995-06-01,"Australia, Meat: Ovine (National Heavy Lamb Indicator Value)",INTERNATIONAL PRICES,Australia,EXPORT,tonne,61c82dd3-ecda-4e41-b315-f7aaa9dbc1da,1511.71
1995-07-01,"Australia, Meat: Ovine (National Heavy Lamb Indicator Value)",INTERNATIONAL PRICES,Australia,EXPORT,tonne,61c82dd3-ecda-4e41-b315-f7aaa9dbc1da,1673.54
1995-08-01,"Australia, Meat: Ovine (National Heavy Lamb Indicator Value)",INTERNATIONAL PRICES,Australia,EXPORT,tonne,61c82dd3-ecda-4e41-b315-f7aaa9dbc1da,1679.71
1995-09-01,"Australia, Meat: Ovine (National Heavy Lamb Indicator Value)",INTERNATIONAL PRICES,Australia,EXPORT,tonne,61c82dd3-ecda-4e41-b315-f7aaa9dbc1da,1678.84
1995-10-01,"Australia, Meat: Ovine (National Heavy Lamb Indicator Value)",INTERNATIONAL PRICES,Australia,EXPORT,tonne,61c82dd3-ecda-4e41-b315-f7aaa9dbc1da,1718.19
1995-11-01,"Australia, Meat: Ovine (National Heavy Lamb Indicator Value)",INTERNATIONAL PRICES,Australia,EXPORT,tonne,61c82dd3-ecda-4e41-b315-f7aaa9dbc1da,1776.77
1995-12-01,"Australia, Meat: Ovine (National Heavy Lamb Indicator Value)",INTERNATIONAL PRICES,Australia,EXPORT,tonne,61c82dd3-ecda-4e41-b315-f7aaa9dbc1da,1585.54
1996-01-01,"Australia, Meat: Ovine (National Heavy Lamb Indicator Value)",INTERNATIONAL PRICES,Australia,EXPORT,tonne,61c82dd3-ecda-4e41-b315-f7aaa9dbc1da,1610.54
1996-02-01,"Australia, Meat: Ovine (National Heavy Lamb Indicator Value)",INTERNATIONAL PRICES,Australia,EXPORT,tonne,61c82dd3-ecda-4e41-b315-f7aaa9dbc1da,1665.63
1996-03-01,"Australia, Meat: Ovine (National Heavy Lamb Indicator Value)",INTERNATIONAL PRICES,Australia,EXPORT,tonne,61c82dd3-ecda-4e41-b315-f7aaa9dbc1da,1683.09
1996-04-01,"Australia, Meat: Ovine (National Heavy Lamb Indicator Value)",INTERNATIONAL PRICES,Australia,EXPORT,tonne,61c82dd3-ecda-4e41-b315-f7aaa9dbc1da,1714.27
1996-05-01,"Australia, Meat: Ovine (National Heavy Lamb Indicator Value)",INTERNATIONAL PRICES,Australia,EXPORT,tonne,61c82dd3-ecda-4e41-b315-f7aaa9dbc1da,1781.76
1996-06-01,"Australia, Meat: Ovine (National Heavy Lamb Indicator Value)",INTERNATIONAL PRICES,Australia,EXPORT,tonne,61c82dd3-ecda-4e41-b315-f7aaa9dbc1da,1827.18
1996-07-01,"Australia, Meat: Ovine (National Heavy Lamb Indicator Value)",INTERNATIONAL PRICES,Australia,EXPORT,tonne,61c82dd3-ecda-4e41-b315-f7aaa9dbc1da,1983.09
1996-08-01,"Australia, Meat: Ovine (National Heavy Lamb Indicator Value)",INTERNATIONAL PRICES,Australia,EXPORT,tonne,61c82dd3-ecda-4e41-b315-f7aaa9dbc1da,2065.65
1996-09-01,"Australia, Meat: Ovine (National Heavy Lamb Indicator Value)",INTERNATIONAL PRICES,Australia,EXPORT,tonne,61c82dd3-ecda-4e41-b315-f7aaa9dbc1da,2176.27
1996-10-01,"Australia, Meat: Ovine (National Heavy Lamb Indicator Value)",INTERNATIONAL PRICES,Australia,EXPORT,tonne,61c82dd3-ecda-4e41-b315-f7aaa9dbc1da,2265.21
1996-11-01,"Australia, Meat: Ovine (National Heavy Lamb Indicator Value)",INTERNATIONAL PRICES,Australia,EXPORT,tonne,61c82dd3-ecda-4e41-b315-f7aaa9dbc1da,2116.18
1996-12-01,"Australia, Meat: Ovine (National Heavy Lamb Indicator Value)",INTERNATIONAL PRICES,Australia,EXPORT,tonne,61c82dd3-ecda-4e41-b315-f7aaa9dbc1da,2002.0
1997-01-01,"Australia, Meat: Ovine (National Heavy Lamb Indicator Value)",INTERNATIONAL PRICES,Australia,EXPORT,tonne,61c82dd3-ecda-4e41-b315-f7aaa9dbc1da,1984.73
1997-02-01,"Australia, Meat: Ovine (National Heavy Lamb Indicator Value)",INTERNATIONAL PRICES,Australia,EXPORT,tonne,61c82dd3-ecda-4e41-b315-f7aaa9dbc1da,1992.28
1997-03-01,"Australia, Meat: Ovine (National Heavy Lamb Indicator Value)",INTERNATIONAL PRICES,Australia,EXPORT,tonne,61c82dd3-ecda-4e41-b315-f7aaa9dbc1da,2020.98
1997-04-01,"Australia, Meat: Ovine (National Heavy Lamb Indicator Value)",INTERNATIONAL PRICES,Australia,EXPORT,tonne,61c82dd3-ecda-4e41-b315-f7aaa9dbc1da,1965.62
1997-05-01,"Australia, Meat: Ovine (National Heavy Lamb Indicator Value)",INTERNATIONAL PRICES,Australia,EXPORT,tonne,61c82dd3-ecda-4e41-b315-f7aaa9dbc1da,1933.8
1997-06-01,"Australia, Meat: Ovine (National Heavy Lamb Indicator Value)",INTERNATIONAL PRICES,Australia,EXPORT,tonne,61c82dd3-ecda-4e41-b315-f7aaa9dbc1da,1977.63
1997-07-01,"Australia, Meat: Ovine (National Heavy Lamb Indicator Value)",INTERNATIONAL PRICES,Australia,EXPORT,tonne,61c82dd3-ecda-4e41-b315-f7aaa9dbc1da,1976.64
1997-08-01,"Australia, Meat: Ovine (National Heavy Lamb Indicator Value)",INTERNATIONAL PRICES,Australia,EXPORT,tonne,61c82dd3-ecda-4e41-b315-f7aaa9dbc1da,2063.78
1997-09-01,"Australia, Meat: Ovine (National Heavy Lamb Indicator Value)",INTERNATIONAL PRICES,Australia,EXPORT,tonne,61c82dd3-ecda-4e41-b315-f7aaa9dbc1da,2093.43
