commodity_name,market,price_type,date,price_usd,unit,uuid
"Cassava Chips (Shipments to China, f.o.b. Koh Sichang)",Thailand,EXPORT,2013-01-01,227.5,tonne,00cd388c-302b-40ce-ac91-c1f5fed38b43
"Cassava Chips (Shipments to China, f.o.b. Koh Sichang)",Thailand,EXPORT,2012-12-01,232.25,tonne,00cd388c-302b-40ce-ac91-c1f5fed38b43
"Cassava Chips (Shipments to China, f.o.b. Koh Sichang)",Thailand,EXPORT,2012-11-01,236.0,tonne,00cd388c-302b-40ce-ac91-c1f5fed38b43
"Cassava Chips (Shipments to China, f.o.b. Koh Sichang)",Thailand,EXPORT,2012-10-01,234.5,tonne,00cd388c-302b-40ce-ac91-c1f5fed38b43
"Cassava Chips (Shipments to China, f.o.b. Koh Sichang)",Thailand,EXPORT,2012-09-01,232.5,tonne,00cd388c-302b-40ce-ac91-c1f5fed38b43
"Cassava Chips (Shipments to China, f.o.b. Koh Sichang)",Thailand,EXPORT,2012-08-01,228.75,tonne,00cd388c-302b-40ce-ac91-c1f5fed38b43
"Cassava Chips (Shipments to China, f.o.b. Koh Sichang)",Thailand,EXPORT,2012-07-01,227.5,tonne,00cd388c-302b-40ce-ac91-c1f5fed38b43
"Cassava Chips (Shipments to China, f.o.b. Koh Sichang)",Thailand,EXPORT,2012-06-01,231.25,tonne,00cd388c-302b-40ce-ac91-c1f5fed38b43
"Cassava Chips (Shipments to China, f.o.b. Koh Sichang)",Thailand,EXPORT,2012-05-01,233.75,tonne,00cd388c-302b-40ce-ac91-c1f5fed38b43
"Cassava Chips (Shipments to China, f.o.b. Koh Sichang)",Thailand,EXPORT,2012-04-01,233.75,tonne,00cd388c-302b-40ce-ac91-c1f5fed38b43
"Cassava Chips (Shipments to China, f.o.b. Koh Sichang)",Thailand,EXPORT,2012-03-01,232.5,tonne,00cd388c-302b-40ce-ac91-c1f5fed38b43
"Cassava Chips (Shipments to China, f.o.b. Koh Sichang)",Thailand,EXPORT,2012-02-01,241.25,tonne,00cd388c-302b-40ce-ac91-c1f5fed38b43
"Cassava Chips (Shipments to China, f.o.b. Koh Sichang)",Thailand,EXPORT,2012-01-01,250.0,tonne,00cd388c-302b-40ce-ac91-c1f5fed38b43
"Cassava Chips (Shipments to China, f.o.b. Koh Sichang)",Thailand,EXPORT,2011-12-01,255.0,tonne,00cd388c-302b-40ce-ac91-c1f5fed38b43
"Cassava Chips (Shipments to China, f.o.b. Koh Sichang)",Thailand,EXPORT,2011-11-01,252.0,tonne,00cd388c-302b-40ce-ac91-c1f5fed38b43
"Cassava Chips (Shipments to China, f.o.b. Koh Sichang)",Thailand,EXPORT,2011-10-01,247.5,tonne,00cd388c-302b-40ce-ac91-c1f5fed38b43
"Cassava Chips (Shipments to China, f.o.b. Koh Sichang)",Thailand,EXPORT,2011-09-01,247.5,tonne,00cd388c-302b-40ce-ac91-c1f5fed38b43
"Cassava Chips (Shipments to China, f.o.b. Koh Sichang)",Thailand,EXPORT,2011-08-01,247.5,tonne,00cd388c-302b-40ce-ac91-c1f5fed38b43
"Cassava Chips (Shipments to China, f.o.b. Koh Sichang)",Thailand,EXPORT,2011-07-01,257.5,tonne,00cd388c-302b-40ce-ac91-c1f5fed38b43
"Cassava Chips (Shipments to China, f.o.b. Koh Sichang)",Thailand,EXPORT,2011-06-01,266.25,tonne,00cd388c-302b-40ce-ac91-c1f5fed38b43
"Cassava Chips (Shipments to China, f.o.b. Koh Sichang)",Thailand,EXPORT,2011-05-01,275.0,tonne,00cd388c-302b-40ce-ac91-c1f5fed38b43
"Cassava Chips (Shipments to China, f.o.b. Koh Sichang)",Thailand,EXPORT,2011-04-01,285.0,tonne,00cd388c-302b-40ce-ac91-c1f5fed38b43
"Cassava Chips (Shipments to China, f.o.b. Koh Sichang)",Thailand,EXPORT,2011-03-01,284.0,tonne,00cd388c-302b-40ce-ac91-c1f5fed38b43
"Cassava Chips (Shipments to China, f.o.b. Koh Sichang)",Thailand,EXPORT,2011-02-01,278.25,tonne,00cd388c-302b-40ce-ac91-c1f5fed38b43
