date,commodity_name,country,market,price_type,unit,uuid,price_usd
2000-01-01,"Sorghum (US No. 2, Yellow)",INTERNATIONAL PRICES,United States of America (Gulf),EXPORT,tonne,2f8fe384-e832-4f97-b6cd-edee67eb51fd,91.05
2000-02-01,"Sorghum (US No. 2, Yellow)",INTERNATIONAL PRICES,United States of America (Gulf),EXPORT,tonne,2f8fe384-e832-4f97-b6cd-edee67eb51fd,93.87
2000-03-01,"Sorghum (US No. 2, Yellow)",INTERNATIONAL PRICES,United States of America (Gulf),EXPORT,tonne,2f8fe384-e832-4f97-b6cd-edee67eb51fd,94.74
2000-04-01,"Sorghum (US No. 2, Yellow)",INTERNATIONAL PRICES,United States of America (Gulf),EXPORT,tonne,2f8fe384-e832-4f97-b6cd-edee67eb51fd,93.2
2000-05-01,"Sorghum (US No. 2, Yellow)",INTERNATIONAL PRICES,United States of America (Gulf),EXPORT,tonne,2f8fe384-e832-4f97-b6cd-edee67eb51fd,95.11
2000-06-01,"Sorghum (US No. 2, Yellow)",INTERNATIONAL PRICES,United States of America (Gulf),EXPORT,tonne,2f8fe384-e832-4f97-b6cd-edee67eb51fd,85.51
2000-07-01,"Sorghum (US No. 2, Yellow)",INTERNATIONAL PRICES,United States of America (Gulf),EXPORT,tonne,2f8fe384-e832-4f97-b6cd-edee67eb51fd,77.52
2000-08-01,"Sorghum (US No. 2, Yellow)",INTERNATIONAL PRICES,United States of America (Gulf),EXPORT,tonne,2f8fe384-e832-4f97-b6cd-edee67eb51fd,76.17
2000-09-01,"Sorghum (US No. 2, Yellow)",INTERNATIONAL PRICES,United States of America (Gulf),EXPORT,tonne,2f8fe384-e832-4f97-b6cd-edee67eb51fd,82.21
2000-10-01,"Sorghum (US No. 2, Yellow)",INTERNATIONAL PRICES,United States of America (Gulf),EXPORT,tonne,2f8fe384-e832-4f97-b6cd-edee67eb51fd,92.48
2000-11-01,"Sorghum (US No. 2, Yellow)",INTERNATIONAL PRICES,United States of America (Gulf),EXPORT,tonne,2f8fe384-e832-4f97-b6cd-edee67eb51fd,95.63
2000-12-01,"Sorghum (US No. 2, Yellow)",INTERNATIONAL PRICES,United States of America (Gulf),EXPORT,tonne,2f8fe384-e832-4f97-b6cd-edee67eb51fd,101.74
2001-01-01,"Sorghum (US No. 2, Yellow)",INTERNATIONAL PRICES,United States of America (Gulf),EXPORT,tonne,2f8fe384-e832-4f97-b6cd-edee67eb51fd,104.21
2001-02-01,"Sorghum (US No. 2, Yellow)",INTERNATIONAL PRICES,United States of America (Gulf),EXPORT,tonne,2f8fe384-e832-4f97-b6cd-edee67eb51fd,100.94
2001-03-01,"Sorghum (US No. 2, Yellow)",INTERNATIONAL PRICES,United States of America (Gulf),EXPORT,tonne,2f8fe384-e832-4f97-b6cd-edee67eb51fd,98.91
2001-04-01,"Sorghum (US No. 2, Yellow)",INTERNATIONAL PRICES,United States of America (Gulf),EXPORT,tonne,2f8fe384-e832-4f97-b6cd-edee67eb51fd,96.09
2001-05-01,"Sorghum (US No. 2, Yellow)",INTERNATIONAL PRICES,United States of America (Gulf),EXPORT,tonne,2f8fe384-e832-4f97-b6cd-edee67eb51fd,95.9
2001-06-01,"Sorghum (US No. 2, Yellow)",INTERNATIONAL PRICES,United States of America (Gulf),EXPORT,tonne,2f8fe384-e832-4f97-b6cd-edee67eb51fd,93.27
2001-07-01,"Sorghum (US No. 2, Yellow)",INTERNATIONAL PRICES,United States of America (Gulf),EXPORT,tonne,2f8fe384-e832-4f97-b6cd-edee67eb51fd,93.15
2001-08-01,"Sorghum (US No. 2, Yellow)",INTERNATIONAL PRICES,United States of America (Gulf),EXPORT,tonne,2f8fe384-e832-4f97-b6cd-edee67eb51fd,96.81
2001-09-01,"Sorghum (US No. 2, Yellow)",INTERNATIONAL PRICES,United States of America (Gulf),EXPORT,tonne,2f8fe384-e832-4f97-b6cd-edee67eb51fd,97.58
