date,commodity_name,country,market,price_type,unit,uuid,price_usd
1990-01-01,Sugar,INTERNATIONAL PRICES,ICE futures US,EXPORT,tonne,f9d1dacc-2468-4287-acc2-6bd8a55eb65f,313.06
1990-02-01,Sugar,INTERNATIONAL PRICES,ICE futures US,EXPORT,tonne,f9d1dacc-2468-4287-acc2-6bd8a55eb65f,322.98
1990-03-01,Sugar,INTERNATIONAL PRICES,ICE futures US,EXPORT,tonne,f9d1dacc-2468-4287-acc2-6bd8a55eb65f,338.63
1990-04-01,Sugar,INTERNATIONAL PRICES,ICE futures US,EXPORT,tonne,f9d1dacc-2468-4287-acc2-6bd8a55eb65f,335.98
1990-05-01,Sugar,INTERNATIONAL PRICES,ICE futures US,EXPORT,tonne,f9d1dacc-2468-4287-acc2-6bd8a55eb65f,321.87
1990-06-01,Sugar,INTERNATIONAL PRICES,ICE futures US,EXPORT,tonne,f9d1dacc-2468-4287-acc2-6bd8a55eb65f,285.94
1990-07-01,Sugar,INTERNATIONAL PRICES,ICE futures US,EXPORT,tonne,f9d1dacc-2468-4287-acc2-6bd8a55eb65f,264.33
1990-08-01,Sugar,INTERNATIONAL PRICES,ICE futures US,EXPORT,tonne,f9d1dacc-2468-4287-acc2-6bd8a55eb65f,240.96
1990-09-01,Sugar,INTERNATIONAL PRICES,ICE futures US,EXPORT,tonne,f9d1dacc-2468-4287-acc2-6bd8a55eb65f,244.05
1990-10-01,Sugar,INTERNATIONAL PRICES,ICE futures US,EXPORT,tonne,f9d1dacc-2468-4287-acc2-6bd8a55eb65f,216.49
1990-11-01,Sugar,INTERNATIONAL PRICES,ICE futures US,EXPORT,tonne,f9d1dacc-2468-4287-acc2-6bd8a55eb65f,222.01
1990-12-01,Sugar,INTERNATIONAL PRICES,ICE futures US,EXPORT,tonne,f9d1dacc-2468-4287-acc2-6bd8a55eb65f,214.73
1991-01-01,Sugar,INTERNATIONAL PRICES,ICE futures US,EXPORT,tonne,f9d1dacc-2468-4287-acc2-6bd8a55eb65f,194.01
1991-02-01,Sugar,INTERNATIONAL PRICES,ICE futures US,EXPORT,tonne,f9d1dacc-2468-4287-acc2-6bd8a55eb65f,187.61
1991-03-01,Sugar,INTERNATIONAL PRICES,ICE futures US,EXPORT,tonne,f9d1dacc-2468-4287-acc2-6bd8a55eb65f,201.5
1991-04-01,Sugar,INTERNATIONAL PRICES,ICE futures US,EXPORT,tonne,f9d1dacc-2468-4287-acc2-6bd8a55eb65f,187.61
1991-05-01,Sugar,INTERNATIONAL PRICES,ICE futures US,EXPORT,tonne,f9d1dacc-2468-4287-acc2-6bd8a55eb65f,167.11
1991-06-01,Sugar,INTERNATIONAL PRICES,ICE futures US,EXPORT,tonne,f9d1dacc-2468-4287-acc2-6bd8a55eb65f,202.83
1991-07-01,Sugar,INTERNATIONAL PRICES,ICE futures US,EXPORT,tonne,f9d1dacc-2468-4287-acc2-6bd8a55eb65f,227.3
1991-08-01,Sugar,INTERNATIONAL PRICES,ICE futures US,EXPORT,tonne,f9d1dacc-2468-4287-acc2-6bd8a55eb65f,208.56
1991-09-01,Sugar,INTERNATIONAL PRICES,ICE futures US,EXPORT,tonne,f9d1dacc-2468-4287-acc2-6bd8a55eb65f,204.81
1991-10-01,Sugar,INTERNATIONAL PRICES,ICE futures US,EXPORT,tonne,f9d1dacc-2468-4287-acc2-6bd8a55eb65f,201.06
1991-11-01,Sugar,INTERNATIONAL PRICES,ICE futures US,EXPORT,tonne,f9d1dacc-2468-4287-acc2-6bd8a55eb65f,190.92
1991-12-01,Sugar,INTERNATIONAL PRICES,ICE futures US,EXPORT,tonne,f9d1dacc-2468-4287-acc2-6bd8a55eb65f,198.42
1992-01-01,Sugar,INTERNATIONAL PRICES,ICE futures US,EXPORT,tonne,f9d1dacc-2468-4287-acc2-6bd8a55eb65f,183.42
1992-02-01,Sugar,INTERNATIONAL PRICES,ICE futures US,EXPORT,tonne,f9d1dacc-2468-4287-acc2-6bd8a55eb65f,172.84
1992-03-01,Sugar,INTERNATIONAL PRICES,ICE futures US,EXPORT,tonne,f9d1dacc-2468-4287-acc2-6bd8a55eb65f,181.22
1992-04-01,Sugar,INTERNATIONAL PRICES,ICE futures US,EXPORT,tonne,f9d1dacc-2468-4287-acc2-6bd8a55eb65f,208.56
1992-05-01,Sugar,INTERNATIONAL PRICES,ICE futures US,EXPORT,tonne,f9d1dacc-2468-4287-acc2-6bd8a55eb65f,211.42
1992-06-01,Sugar,INTERNATIONAL PRICES,ICE futures US,EXPORT,tonne,f9d1dacc-2468-4287-acc2-6bd8a55eb65f,228.4
1992-07-01,Sugar,INTERNATIONAL PRICES,ICE futures US,EXPORT,tonne,f9d1dacc-2468-4287-acc2-6bd8a55eb65f,227.3
1992-08-01,Sugar,INTERNATIONAL PRICES,ICE futures US,EXPORT,tonne,f9d1dacc-2468-4287-acc2-6bd8a55eb65f,216.71
1992-09-01,Sugar,INTERNATIONAL PRICES,ICE futures US,EXPORT,tonne,f9d1dacc-2468-4287-acc2-6bd8a55eb65f,205.25
1992-10-01,Sugar,INTERNATIONAL PRICES,ICE futures US,EXPORT,tonne,f9d1dacc-2468-4287-acc2-6bd8a55eb65f,192.02
1992-11-01,Sugar,INTERNATIONAL PRICES,ICE futures US,EXPORT,tonne,f9d1dacc-2468-4287-acc2-6bd8a55eb65f,188.94
1992-12-01,Sugar,INTERNATIONAL PRICES,ICE futures US,EXPORT,tonne,f9d1dacc-2468-4287-acc2-6bd8a55eb65f,179.68
1993-01-01,Sugar,INTERNATIONAL PRICES,ICE futures US,EXPORT,tonne,f9d1dacc-2468-4287-acc2-6bd8a55eb65f,181.66
1993-02-01,Sugar,INTERNATIONAL PRICES,ICE futures US,EXPORT,tonne,f9d1dacc-2468-4287-acc2-6bd8a55eb65f,188.72
1993-03-01,Sugar,INTERNATIONAL PRICES,ICE futures US,EXPORT,tonne,f9d1dacc-2468-4287-acc2-6bd8a55eb65f,234.13
1993-04-01,Sugar,INTERNATIONAL PRICES,ICE futures US,EXPORT,tonne,f9d1dacc-2468-4287-acc2-6bd8a55eb65f,245.82
1993-05-01,Sugar,INTERNATIONAL PRICES,ICE futures US,EXPORT,tonne,f9d1dacc-2468-4287-acc2-6bd8a55eb65f,260.81
1993-06-01,Sugar,INTERNATIONAL PRICES,ICE futures US,EXPORT,tonne,f9d1dacc-2468-4287-acc2-6bd8a55eb65f,229.06
1993-07-01,Sugar,INTERNATIONAL PRICES,ICE futures US,EXPORT,tonne,f9d1dacc-2468-4287-acc2-6bd8a55eb65f,213.41
1993-08-01,Sugar,INTERNATIONAL PRICES,ICE futures US,EXPORT,tonne,f9d1dacc-2468-4287-acc2-6bd8a55eb65f,205.91
1993-09-01,Sugar,INTERNATIONAL PRICES,ICE futures US,EXPORT,tonne,f9d1dacc-2468-4287-acc2-6bd8a55eb65f,210.32
1993-10-01,Sugar,INTERNATIONAL PRICES,ICE futures US,EXPORT,tonne,f9d1dacc-2468-4287-acc2-6bd8a55eb65f,226.86
1993-11-01,Sugar,INTERNATIONAL PRICES,ICE futures US,EXPORT,tonne,f9d1dacc-2468-4287-acc2-6bd8a55eb65f,223.11
1993-12-01,Sugar,INTERNATIONAL PRICES,ICE futures US,EXPORT,tonne,f9d1dacc-2468-4287-acc2-6bd8a55eb65f,231.93
1994-01-01,Sugar,INTERNATIONAL PRICES,ICE futures US,EXPORT,tonne,f9d1dacc-2468-4287-acc2-6bd8a55eb65f,227.08
1994-02-01,Sugar,INTERNATIONAL PRICES,ICE futures US,EXPORT,tonne,f9d1dacc-2468-4287-acc2-6bd8a55eb65f,238.54
1994-03-01,Sugar,INTERNATIONAL PRICES,ICE futures US,EXPORT,tonne,f9d1dacc-2468-4287-acc2-6bd8a55eb65f,258.82
1994-04-01,Sugar,INTERNATIONAL PRICES,ICE futures US,EXPORT,tonne,f9d1dacc-2468-4287-acc2-6bd8a55eb65f,242.73
1994-05-01,Sugar,INTERNATIONAL PRICES,ICE futures US,EXPORT,tonne,f9d1dacc-2468-4287-acc2-6bd8a55eb65f,255.29
1994-06-01,Sugar,INTERNATIONAL PRICES,ICE futures US,EXPORT,tonne,f9d1dacc-2468-4287-acc2-6bd8a55eb65f,265.66
1994-07-01,Sugar,INTERNATIONAL PRICES,ICE futures US,EXPORT,tonne,f9d1dacc-2468-4287-acc2-6bd8a55eb65f,259.48
1994-08-01,Sugar,INTERNATIONAL PRICES,ICE futures US,EXPORT,tonne,f9d1dacc-2468-4287-acc2-6bd8a55eb65f,266.76
1994-09-01,Sugar,INTERNATIONAL PRICES,ICE futures US,EXPORT,tonne,f9d1dacc-2468-4287-acc2-6bd8a55eb65f,277.56
1994-10-01,Sugar,INTERNATIONAL PRICES,ICE futures US,EXPORT,tonne,f9d1dacc-2468-4287-acc2-6bd8a55eb65f,281.09
1994-11-01,Sugar,INTERNATIONAL PRICES,ICE futures US,EXPORT,tonne,f9d1dacc-2468-4287-acc2-6bd8a55eb65f,307.32
1994-12-01,Sugar,INTERNATIONAL PRICES,ICE futures US,EXPORT,tonne,f9d1dacc-2468-4287-acc2-6bd8a55eb65f,323.42
1995-01-01,Sugar,INTERNATIONAL PRICES,ICE futures US,EXPORT,tonne,f9d1dacc-2468-4287-acc2-6bd8a55eb65f,325.4
1995-02-01,Sugar,INTERNATIONAL PRICES,ICE futures US,EXPORT,tonne,f9d1dacc-2468-4287-acc2-6bd8a55eb65f,317.69
1995-03-01,Sugar,INTERNATIONAL PRICES,ICE futures US,EXPORT,tonne,f9d1dacc-2468-4287-acc2-6bd8a55eb65f,321.65
1995-04-01,Sugar,INTERNATIONAL PRICES,ICE futures US,EXPORT,tonne,f9d1dacc-2468-4287-acc2-6bd8a55eb65f,302.03
1995-05-01,Sugar,INTERNATIONAL PRICES,ICE futures US,EXPORT,tonne,f9d1dacc-2468-4287-acc2-6bd8a55eb65f,298.06
1995-06-01,Sugar,INTERNATIONAL PRICES,ICE futures US,EXPORT,tonne,f9d1dacc-2468-4287-acc2-6bd8a55eb65f,309.09
1995-07-01,Sugar,INTERNATIONAL PRICES,ICE futures US,EXPORT,tonne,f9d1dacc-2468-4287-acc2-6bd8a55eb65f,299.61
1995-08-01,Sugar,INTERNATIONAL PRICES,ICE futures US,EXPORT,tonne,f9d1dacc-2468-4287-acc2-6bd8a55eb65f,286.16
1995-09-01,Sugar,INTERNATIONAL PRICES,ICE futures US,EXPORT,tonne,f9d1dacc-2468-4287-acc2-6bd8a55eb65f,257.72
1995-10-01,Sugar,INTERNATIONAL PRICES,ICE futures US,EXPORT,tonne,f9d1dacc-2468-4287-acc2-6bd8a55eb65f,261.03
1995-11-01,Sugar,INTERNATIONAL PRICES,ICE futures US,EXPORT,tonne,f9d1dacc-2468-4287-acc2-6bd8a55eb65f,264.11
1995-12-01,Sugar,INTERNATIONAL PRICES,ICE futures US,EXPORT,tonne,f9d1dacc-2468-4287-acc2-6bd8a55eb65f,271.39
1996-01-01,Sugar,INTERNATIONAL PRICES,ICE futures US,EXPORT,tonne,f9d1dacc-2468-4287-acc2-6bd8a55eb65f,276.24
1996-02-01,Sugar,INTERNATIONAL PRICES,ICE futures US,EXPORT,tonne,f9d1dacc-2468-4287-acc2-6bd8a55eb65f,282.41
1996-03-01,Sugar,INTERNATIONAL PRICES,ICE futures US,EXPORT,tonne,f9d1dacc-2468-4287-acc2-6bd8a55eb65f,284.62
1996-04-01,Sugar,INTERNATIONAL PRICES,ICE futures US,EXPORT,tonne,f9d1dacc-2468-4287-acc2-6bd8a55eb65f,264.11
1996-05-01,Sugar,INTERNATIONAL PRICES,ICE futures US,EXPORT,tonne,f9d1dacc-2468-4287-acc2-6bd8a55eb65f,251.11
1996-06-01,Sugar,INTERNATIONAL PRICES,ICE futures US,EXPORT,tonne,f9d1dacc-2468-4287-acc2-6bd8a55eb65f,268.3
1996-07-01,Sugar,INTERNATIONAL PRICES,ICE futures US,EXPORT,tonne,f9d1dacc-2468-4287-acc2-6bd8a55eb65f,282.41
1996-08-01,Sugar,INTERNATIONAL PRICES,ICE futures US,EXPORT,tonne,f9d1dacc-2468-4287-acc2-6bd8a55eb65f,272.71
1996-09-01,Sugar,INTERNATIONAL PRICES,ICE futures US,EXPORT,tonne,f9d1dacc-2468-4287-acc2-6bd8a55eb65f,262.79
1996-10-01,Sugar,INTERNATIONAL PRICES,ICE futures US,EXPORT,tonne,f9d1dacc-2468-4287-acc2-6bd8a55eb65f,245.15
1996-11-01,Sugar,INTERNATIONAL PRICES,ICE futures US,EXPORT,tonne,f9d1dacc-2468-4287-acc2-6bd8a55eb65f,236.34
1996-12-01,Sugar,INTERNATIONAL PRICES,ICE futures US,EXPORT,tonne,f9d1dacc-2468-4287-acc2-6bd8a55eb65f,236.78
1997-01-01,Sugar,INTERNATIONAL PRICES,ICE futures US,EXPORT,tonne,f9d1dacc-2468-4287-acc2-6bd8a55eb65f,235.67
1997-02-01,Sugar,INTERNATIONAL PRICES,ICE futures US,EXPORT,tonne,f9d1dacc-2468-4287-acc2-6bd8a55eb65f,238.32
1997-03-01,Sugar,INTERNATIONAL PRICES,ICE futures US,EXPORT,tonne,f9d1dacc-2468-4287-acc2-6bd8a55eb65f,244.93
1997-04-01,Sugar,INTERNATIONAL PRICES,ICE futures US,EXPORT,tonne,f9d1dacc-2468-4287-acc2-6bd8a55eb65f,249.12
1997-05-01,Sugar,INTERNATIONAL PRICES,ICE futures US,EXPORT,tonne,f9d1dacc-2468-4287-acc2-6bd8a55eb65f,245.59
1997-06-01,Sugar,INTERNATIONAL PRICES,ICE futures US,EXPORT,tonne,f9d1dacc-2468-4287-acc2-6bd8a55eb65f,251.99
1997-07-01,Sugar,INTERNATIONAL PRICES,ICE futures US,EXPORT,tonne,f9d1dacc-2468-4287-acc2-6bd8a55eb65f,247.36
1997-08-01,Sugar,INTERNATIONAL PRICES,ICE futures US,EXPORT,tonne,f9d1dacc-2468-4287-acc2-6bd8a55eb65f,257.94
1997-09-01,Sugar,INTERNATIONAL PRICES,ICE futures US,EXPORT,tonne,f9d1dacc-2468-4287-acc2-6bd8a55eb65f,249.78
1997-10-01,Sugar,INTERNATIONAL PRICES,ICE futures US,EXPORT,tonne,f9d1dacc-2468-4287-acc2-6bd8a55eb65f,251.55
1997-11-01,Sugar,INTERNATIONAL PRICES,ICE futures US,EXPORT,tonne,f9d1dacc-2468-4287-acc2-6bd8a55eb65f,264.82
1997-12-01,Sugar,INTERNATIONAL PRICES,ICE futures US,EXPORT,tonne,f9d1dacc-2468-4287-acc2-6bd8a55eb65f,271.83
1998-01-01,Sugar,INTERNATIONAL PRICES,ICE futures US,EXPORT,tonne,f9d1dacc-2468-4287-acc2-6bd8a55eb65f,254.63
1998-02-01,Sugar,INTERNATIONAL PRICES,ICE futures US,EXPORT,tonne,f9d1dacc-2468-4287-acc2-6bd8a55eb65f,236.34
1998-03-01,Sugar,INTERNATIONAL PRICES,ICE futures US,EXPORT,tonne,f9d1dacc-2468-4287-acc2-6bd8a55eb65f,216.93
1998-04-01,Sugar,INTERNATIONAL PRICES,ICE futures US,EXPORT,tonne,f9d1dacc-2468-4287-acc2-6bd8a55eb65f,213.63
1998-05-01,Sugar,INTERNATIONAL PRICES,ICE futures US,EXPORT,tonne,f9d1dacc-2468-4287-acc2-6bd8a55eb65f,203.49
1998-06-01,Sugar,INTERNATIONAL PRICES,ICE futures US,EXPORT,tonne,f9d1dacc-2468-4287-acc2-6bd8a55eb65f,178.57
1998-07-01,Sugar,INTERNATIONAL PRICES,ICE futures US,EXPORT,tonne,f9d1dacc-2468-4287-acc2-6bd8a55eb65f,190.48
1998-08-01,Sugar,INTERNATIONAL PRICES,ICE futures US,EXPORT,tonne,f9d1dacc-2468-4287-acc2-6bd8a55eb65f,186.95
1998-09-01,Sugar,INTERNATIONAL PRICES,ICE futures US,EXPORT,tonne,f9d1dacc-2468-4287-acc2-6bd8a55eb65f,159.37
1998-10-01,Sugar,INTERNATIONAL PRICES,ICE futures US,EXPORT,tonne,f9d1dacc-2468-4287-acc2-6bd8a55eb65f,164.52
1998-11-01,Sugar,INTERNATIONAL PRICES,ICE futures US,EXPORT,tonne,f9d1dacc-2468-4287-acc2-6bd8a55eb65f,177.72
1998-12-01,Sugar,INTERNATIONAL PRICES,ICE futures US,EXPORT,tonne,f9d1dacc-2468-4287-acc2-6bd8a55eb65f,178.06
1999-01-01,Sugar,INTERNATIONAL PRICES,ICE futures US,EXPORT,tonne,f9d1dacc-2468-4287-acc2-6bd8a55eb65f,178.79
1999-02-01,Sugar,INTERNATIONAL PRICES,ICE futures US,EXPORT,tonne,f9d1dacc-2468-4287-acc2-6bd8a55eb65f,150.36
1999-03-01,Sugar,INTERNATIONAL PRICES,ICE futures US,EXPORT,tonne,f9d1dacc-2468-4287-acc2-6bd8a55eb65f,132.72
1999-04-01,Sugar,INTERNATIONAL PRICES,ICE futures US,EXPORT,tonne,f9d1dacc-2468-4287-acc2-6bd8a55eb65f,119.49
1999-05-01,Sugar,INTERNATIONAL PRICES,ICE futures US,EXPORT,tonne,f9d1dacc-2468-4287-acc2-6bd8a55eb65f,126.77
1999-06-01,Sugar,INTERNATIONAL PRICES,ICE futures US,EXPORT,tonne,f9d1dacc-2468-4287-acc2-6bd8a55eb65f,133.03
1999-07-01,Sugar,INTERNATIONAL PRICES,ICE futures US,EXPORT,tonne,f9d1dacc-2468-4287-acc2-6bd8a55eb65f,118.59
1999-08-01,Sugar,INTERNATIONAL PRICES,ICE futures US,EXPORT,tonne,f9d1dacc-2468-4287-acc2-6bd8a55eb65f,126.77
1999-09-01,Sugar,INTERNATIONAL PRICES,ICE futures US,EXPORT,tonne,f9d1dacc-2468-4287-acc2-6bd8a55eb65f,147.05
1999-10-01,Sugar,INTERNATIONAL PRICES,ICE futures US,EXPORT,tonne,f9d1dacc-2468-4287-acc2-6bd8a55eb65f,149.25
1999-11-01,Sugar,INTERNATIONAL PRICES,ICE futures US,EXPORT,tonne,f9d1dacc-2468-4287-acc2-6bd8a55eb65f,143.3
1999-12-01,Sugar,INTERNATIONAL PRICES,ICE futures US,EXPORT,tonne,f9d1dacc-2468-4287-acc2-6bd8a55eb65f,132.5
2000-01-01,Sugar,INTERNATIONAL PRICES,ICE futures US,EXPORT,tonne,f9d1dacc-2468-4287-acc2-6bd8a55eb65f,123.72
2000-02-01,Sugar,INTERNATIONAL PRICES,ICE futures US,EXPORT,tonne,f9d1dacc-2468-4287-acc2-6bd8a55eb65f,116.62
2000-03-01,Sugar,INTERNATIONAL PRICES,ICE futures US,EXPORT,tonne,f9d1dacc-2468-4287-acc2-6bd8a55eb65f,113.32
2000-04-01,Sugar,INTERNATIONAL PRICES,ICE futures US,EXPORT,tonne,f9d1dacc-2468-4287-acc2-6bd8a55eb65f,132.72
2000-05-01,Sugar,INTERNATIONAL PRICES,ICE futures US,EXPORT,tonne,f9d1dacc-2468-4287-acc2-6bd8a55eb65f,152.34
2000-06-01,Sugar,INTERNATIONAL PRICES,ICE futures US,EXPORT,tonne,f9d1dacc-2468-4287-acc2-6bd8a55eb65f,184.53
2000-07-01,Sugar,INTERNATIONAL PRICES,ICE futures US,EXPORT,tonne,f9d1dacc-2468-4287-acc2-6bd8a55eb65f,212.3
2000-08-01,Sugar,INTERNATIONAL PRICES,ICE futures US,EXPORT,tonne,f9d1dacc-2468-4287-acc2-6bd8a55eb65f,230.16
2000-09-01,Sugar,INTERNATIONAL PRICES,ICE futures US,EXPORT,tonne,f9d1dacc-2468-4287-acc2-6bd8a55eb65f,221.12
2000-10-01,Sugar,INTERNATIONAL PRICES,ICE futures US,EXPORT,tonne,f9d1dacc-2468-4287-acc2-6bd8a55eb65f,236.98
2000-11-01,Sugar,INTERNATIONAL PRICES,ICE futures US,EXPORT,tonne,f9d1dacc-2468-4287-acc2-6bd8a55eb65f,218.92
2000-12-01,Sugar,INTERNATIONAL PRICES,ICE futures US,EXPORT,tonne,f9d1dacc-2468-4287-acc2-6bd8a55eb65f,220.9
2001-01-01,Sugar,INTERNATIONAL PRICES,ICE futures US,EXPORT,tonne,f9d1dacc-2468-4287-acc2-6bd8a55eb65f,227.59
2001-02-01,Sugar,INTERNATIONAL PRICES,ICE futures US,EXPORT,tonne,f9d1dacc-2468-4287-acc2-6bd8a55eb65f,217.66
2001-03-01,Sugar,INTERNATIONAL PRICES,ICE futures US,EXPORT,tonne,f9d1dacc-2468-4287-acc2-6bd8a55eb65f,204.45
2001-04-01,Sugar,INTERNATIONAL PRICES,ICE futures US,EXPORT,tonne,f9d1dacc-2468-4287-acc2-6bd8a55eb65f,192.79
2001-05-01,Sugar,INTERNATIONAL PRICES,ICE futures US,EXPORT,tonne,f9d1dacc-2468-4287-acc2-6bd8a55eb65f,211.29
2001-06-01,Sugar,INTERNATIONAL PRICES,ICE futures US,EXPORT,tonne,f9d1dacc-2468-4287-acc2-6bd8a55eb65f,199.35
2001-07-01,Sugar,INTERNATIONAL PRICES,ICE futures US,EXPORT,tonne,f9d1dacc-2468-4287-acc2-6bd8a55eb65f,193.88
2001-08-01,Sugar,INTERNATIONAL PRICES,ICE futures US,EXPORT,tonne,f9d1dacc-2468-4287-acc2-6bd8a55eb65f,178.87
