date,commodity_name,country,market,price_type,unit,uuid,price_usd
1997-01-01,Bananas,INTERNATIONAL PRICES,European Union,IMPORT,tonne,de40794a-63f2-4c87-92d9-c32d835d6d51,935.9
1997-02-01,Bananas,INTERNATIONAL PRICES,European Union,IMPORT,tonne,de40794a-63f2-4c87-92d9-c32d835d6d51,973.05
1997-03-01,Bananas,INTERNATIONAL PRICES,European Union,IMPORT,tonne,de40794a-63f2-4c87-92d9-c32d835d6d51,1109.37
1997-04-01,Bananas,INTERNATIONAL PRICES,European Union,IMPORT,tonne,de40794a-63f2-4c87-92d9-c32d835d6d51,1023.35
1997-05-01,Bananas,INTERNATIONAL PRICES,European Union,IMPORT,tonne,de40794a-63f2-4c87-92d9-c32d835d6d51,974.84
1997-06-01,Bananas,INTERNATIONAL PRICES,European Union,IMPORT,tonne,de40794a-63f2-4c87-92d9-c32d835d6d51,798.72
1997-07-01,Bananas,INTERNATIONAL PRICES,European Union,IMPORT,tonne,de40794a-63f2-4c87-92d9-c32d835d6d51,915.3
1997-08-01,Bananas,INTERNATIONAL PRICES,European Union,IMPORT,tonne,de40794a-63f2-4c87-92d9-c32d835d6d51,921.99
1997-09-01,Bananas,INTERNATIONAL PRICES,European Union,IMPORT,tonne,de40794a-63f2-4c87-92d9-c32d835d6d51,1079.42
1997-10-01,Bananas,INTERNATIONAL PRICES,European Union,IMPORT,tonne,de40794a-63f2-4c87-92d9-c32d835d6d51,1051.54
1997-11-01,Bananas,INTERNATIONAL PRICES,European Union,IMPORT,tonne,de40794a-63f2-4c87-92d9-c32d835d6d51,974.97
1997-12-01,Bananas,INTERNATIONAL PRICES,European Union,IMPORT,tonne,de40794a-63f2-4c87-92d9-c32d835d6d51,857.77
1998-01-01,Bananas,INTERNATIONAL PRICES,European Union,IMPORT,tonne,de40794a-63f2-4c87-92d9-c32d835d6d51,1016.42
1998-02-01,Bananas,INTERNATIONAL PRICES,European Union,IMPORT,tonne,de40794a-63f2-4c87-92d9-c32d835d6d51,968.42
