date,commodity_name,country,market,price_type,unit,uuid,price_usd
2000-01-01,Rice (Fragrant 100%),INTERNATIONAL PRICES,Thailand (Bangkok),EXPORT,tonne,92abeed2-d741-4cfa-9bd3-cd630456e051,415.5
2000-02-01,Rice (Fragrant 100%),INTERNATIONAL PRICES,Thailand (Bangkok),EXPORT,tonne,92abeed2-d741-4cfa-9bd3-cd630456e051,414.0
2000-03-01,Rice (Fragrant 100%),INTERNATIONAL PRICES,Thailand (Bangkok),EXPORT,tonne,92abeed2-d741-4cfa-9bd3-cd630456e051,409.8
2000-04-01,Rice (Fragrant 100%),INTERNATIONAL PRICES,Thailand (Bangkok),EXPORT,tonne,92abeed2-d741-4cfa-9bd3-cd630456e051,412.5
2000-05-01,Rice (Fragrant 100%),INTERNATIONAL PRICES,Thailand (Bangkok),EXPORT,tonne,92abeed2-d741-4cfa-9bd3-cd630456e051,447.5
2000-06-01,Rice (Fragrant 100%),INTERNATIONAL PRICES,Thailand (Bangkok),EXPORT,tonne,92abeed2-d741-4cfa-9bd3-cd630456e051,461.2
2000-07-01,Rice (Fragrant 100%),INTERNATIONAL PRICES,Thailand (Bangkok),EXPORT,tonne,92abeed2-d741-4cfa-9bd3-cd630456e051,490.0
2000-08-01,Rice (Fragrant 100%),INTERNATIONAL PRICES,Thailand (Bangkok),EXPORT,tonne,92abeed2-d741-4cfa-9bd3-cd630456e051,471.25
2000-09-01,Rice (Fragrant 100%),INTERNATIONAL PRICES,Thailand (Bangkok),EXPORT,tonne,92abeed2-d741-4cfa-9bd3-cd630456e051,456.8
2000-10-01,Rice (Fragrant 100%),INTERNATIONAL PRICES,Thailand (Bangkok),EXPORT,tonne,92abeed2-d741-4cfa-9bd3-cd630456e051,438.75
2000-11-01,Rice (Fragrant 100%),INTERNATIONAL PRICES,Thailand (Bangkok),EXPORT,tonne,92abeed2-d741-4cfa-9bd3-cd630456e051,386.25
2000-12-01,Rice (Fragrant 100%),INTERNATIONAL PRICES,Thailand (Bangkok),EXPORT,tonne,92abeed2-d741-4cfa-9bd3-cd630456e051,336.4
2001-01-01,Rice (Fragrant 100%),INTERNATIONAL PRICES,Thailand (Bangkok),EXPORT,tonne,92abeed2-d741-4cfa-9bd3-cd630456e051,334.0
2001-02-01,Rice (Fragrant 100%),INTERNATIONAL PRICES,Thailand (Bangkok),EXPORT,tonne,92abeed2-d741-4cfa-9bd3-cd630456e051,331.0
2001-03-01,Rice (Fragrant 100%),INTERNATIONAL PRICES,Thailand (Bangkok),EXPORT,tonne,92abeed2-d741-4cfa-9bd3-cd630456e051,297.4
2001-04-01,Rice (Fragrant 100%),INTERNATIONAL PRICES,Thailand (Bangkok),EXPORT,tonne,92abeed2-d741-4cfa-9bd3-cd630456e051,286.0
2001-05-01,Rice (Fragrant 100%),INTERNATIONAL PRICES,Thailand (Bangkok),EXPORT,tonne,92abeed2-d741-4cfa-9bd3-cd630456e051,279.75
2001-06-01,Rice (Fragrant 100%),INTERNATIONAL PRICES,Thailand (Bangkok),EXPORT,tonne,92abeed2-d741-4cfa-9bd3-cd630456e051,272.0
2001-07-01,Rice (Fragrant 100%),INTERNATIONAL PRICES,Thailand (Bangkok),EXPORT,tonne,92abeed2-d741-4cfa-9bd3-cd630456e051,264.5
2001-08-01,Rice (Fragrant 100%),INTERNATIONAL PRICES,Thailand (Bangkok),EXPORT,tonne,92abeed2-d741-4cfa-9bd3-cd630456e051,256.8
2001-09-01,Rice (Fragrant 100%),INTERNATIONAL PRICES,Thailand (Bangkok),EXPORT,tonne,92abeed2-d741-4cfa-9bd3-cd630456e051,240.5
2001-10-01,Rice (Fragrant 100%),INTERNATIONAL PRICES,Thailand (Bangkok),EXPORT,tonne,92abeed2-d741-4cfa-9bd3-cd630456e051,253.25
2001-11-01,Rice (Fragrant 100%),INTERNATIONAL PRICES,Thailand (Bangkok),EXPORT,tonne,92abeed2-d741-4cfa-9bd3-cd630456e051,238.2
2001-12-01,Rice (Fragrant 100%),INTERNATIONAL PRICES,Thailand (Bangkok),EXPORT,tonne,92abeed2-d741-4cfa-9bd3-cd630456e051,251.75
2002-01-01,Rice (Fragrant 100%),INTERNATIONAL PRICES,Thailand (Bangkok),EXPORT,tonne,92abeed2-d741-4cfa-9bd3-cd630456e051,253.5
2002-02-01,Rice (Fragrant 100%),INTERNATIONAL PRICES,Thailand (Bangkok),EXPORT,tonne,92abeed2-d741-4cfa-9bd3-cd630456e051,267.0
2002-03-01,Rice (Fragrant 100%),INTERNATIONAL PRICES,Thailand (Bangkok),EXPORT,tonne,92abeed2-d741-4cfa-9bd3-cd630456e051,268.25
2002-04-01,Rice (Fragrant 100%),INTERNATIONAL PRICES,Thailand (Bangkok),EXPORT,tonne,92abeed2-d741-4cfa-9bd3-cd630456e051,271.25
2002-05-01,Rice (Fragrant 100%),INTERNATIONAL PRICES,Thailand (Bangkok),EXPORT,tonne,92abeed2-d741-4cfa-9bd3-cd630456e051,284.5
2002-06-01,Rice (Fragrant 100%),INTERNATIONAL PRICES,Thailand (Bangkok),EXPORT,tonne,92abeed2-d741-4cfa-9bd3-cd630456e051,325.75
2002-07-01,Rice (Fragrant 100%),INTERNATIONAL PRICES,Thailand (Bangkok),EXPORT,tonne,92abeed2-d741-4cfa-9bd3-cd630456e051,361.5
2002-08-01,Rice (Fragrant 100%),INTERNATIONAL PRICES,Thailand (Bangkok),EXPORT,tonne,92abeed2-d741-4cfa-9bd3-cd630456e051,343.6
2002-09-01,Rice (Fragrant 100%),INTERNATIONAL PRICES,Thailand (Bangkok),EXPORT,tonne,92abeed2-d741-4cfa-9bd3-cd630456e051,352.75
2002-10-01,Rice (Fragrant 100%),INTERNATIONAL PRICES,Thailand (Bangkok),EXPORT,tonne,92abeed2-d741-4cfa-9bd3-cd630456e051,324.5
2002-11-01,Rice (Fragrant 100%),INTERNATIONAL PRICES,Thailand (Bangkok),EXPORT,tonne,92abeed2-d741-4cfa-9bd3-cd630456e051,313.0
2002-12-01,Rice (Fragrant 100%),INTERNATIONAL PRICES,Thailand (Bangkok),EXPORT,tonne,92abeed2-d741-4cfa-9bd3-cd630456e051,308.33
2003-01-01,Rice (Fragrant 100%),INTERNATIONAL PRICES,Thailand (Bangkok),EXPORT,tonne,92abeed2-d741-4cfa-9bd3-cd630456e051,336.8
2003-02-01,Rice (Fragrant 100%),INTERNATIONAL PRICES,Thailand (Bangkok),EXPORT,tonne,92abeed2-d741-4cfa-9bd3-cd630456e051,354.5
2003-03-01,Rice (Fragrant 100%),INTERNATIONAL PRICES,Thailand (Bangkok),EXPORT,tonne,92abeed2-d741-4cfa-9bd3-cd630456e051,438.0
2003-04-01,Rice (Fragrant 100%),INTERNATIONAL PRICES,Thailand (Bangkok),EXPORT,tonne,92abeed2-d741-4cfa-9bd3-cd630456e051,441.67
2003-05-01,Rice (Fragrant 100%),INTERNATIONAL PRICES,Thailand (Bangkok),EXPORT,tonne,92abeed2-d741-4cfa-9bd3-cd630456e051,460.0
2003-06-01,Rice (Fragrant 100%),INTERNATIONAL PRICES,Thailand (Bangkok),EXPORT,tonne,92abeed2-d741-4cfa-9bd3-cd630456e051,485.5
2003-07-01,Rice (Fragrant 100%),INTERNATIONAL PRICES,Thailand (Bangkok),EXPORT,tonne,92abeed2-d741-4cfa-9bd3-cd630456e051,481.5
2003-08-01,Rice (Fragrant 100%),INTERNATIONAL PRICES,Thailand (Bangkok),EXPORT,tonne,92abeed2-d741-4cfa-9bd3-cd630456e051,487.5
2003-09-01,Rice (Fragrant 100%),INTERNATIONAL PRICES,Thailand (Bangkok),EXPORT,tonne,92abeed2-d741-4cfa-9bd3-cd630456e051,543.0
2003-10-01,Rice (Fragrant 100%),INTERNATIONAL PRICES,Thailand (Bangkok),EXPORT,tonne,92abeed2-d741-4cfa-9bd3-cd630456e051,485.0
2003-11-01,Rice (Fragrant 100%),INTERNATIONAL PRICES,Thailand (Bangkok),EXPORT,tonne,92abeed2-d741-4cfa-9bd3-cd630456e051,429.25
2003-12-01,Rice (Fragrant 100%),INTERNATIONAL PRICES,Thailand (Bangkok),EXPORT,tonne,92abeed2-d741-4cfa-9bd3-cd630456e051,450.0
2004-01-01,Rice (Fragrant 100%),INTERNATIONAL PRICES,Thailand (Bangkok),EXPORT,tonne,92abeed2-d741-4cfa-9bd3-cd630456e051,510.0
2004-02-01,Rice (Fragrant 100%),INTERNATIONAL PRICES,Thailand (Bangkok),EXPORT,tonne,92abeed2-d741-4cfa-9bd3-cd630456e051,487.5
2004-03-01,Rice (Fragrant 100%),INTERNATIONAL PRICES,Thailand (Bangkok),EXPORT,tonne,92abeed2-d741-4cfa-9bd3-cd630456e051,495.0
2004-04-01,Rice (Fragrant 100%),INTERNATIONAL PRICES,Thailand (Bangkok),EXPORT,tonne,92abeed2-d741-4cfa-9bd3-cd630456e051,503.75
2004-05-01,Rice (Fragrant 100%),INTERNATIONAL PRICES,Thailand (Bangkok),EXPORT,tonne,92abeed2-d741-4cfa-9bd3-cd630456e051,484.25
2004-06-01,Rice (Fragrant 100%),INTERNATIONAL PRICES,Thailand (Bangkok),EXPORT,tonne,92abeed2-d741-4cfa-9bd3-cd630456e051,443.0
2004-07-01,Rice (Fragrant 100%),INTERNATIONAL PRICES,Thailand (Bangkok),EXPORT,tonne,92abeed2-d741-4cfa-9bd3-cd630456e051,400.0
2004-08-01,Rice (Fragrant 100%),INTERNATIONAL PRICES,Thailand (Bangkok),EXPORT,tonne,92abeed2-d741-4cfa-9bd3-cd630456e051,385.75
2004-09-01,Rice (Fragrant 100%),INTERNATIONAL PRICES,Thailand (Bangkok),EXPORT,tonne,92abeed2-d741-4cfa-9bd3-cd630456e051,370.0
2004-10-01,Rice (Fragrant 100%),INTERNATIONAL PRICES,Thailand (Bangkok),EXPORT,tonne,92abeed2-d741-4cfa-9bd3-cd630456e051,382.0
2004-11-01,Rice (Fragrant 100%),INTERNATIONAL PRICES,Thailand (Bangkok),EXPORT,tonne,92abeed2-d741-4cfa-9bd3-cd630456e051,435.0
2004-12-01,Rice (Fragrant 100%),INTERNATIONAL PRICES,Thailand (Bangkok),EXPORT,tonne,92abeed2-d741-4cfa-9bd3-cd630456e051,423.5
2005-01-01,Rice (Fragrant 100%),INTERNATIONAL PRICES,Thailand (Bangkok),EXPORT,tonne,92abeed2-d741-4cfa-9bd3-cd630456e051,432.5
2005-02-01,Rice (Fragrant 100%),INTERNATIONAL PRICES,Thailand (Bangkok),EXPORT,tonne,92abeed2-d741-4cfa-9bd3-cd630456e051,436.5
2005-03-01,Rice (Fragrant 100%),INTERNATIONAL PRICES,Thailand (Bangkok),EXPORT,tonne,92abeed2-d741-4cfa-9bd3-cd630456e051,426.67
2005-04-01,Rice (Fragrant 100%),INTERNATIONAL PRICES,Thailand (Bangkok),EXPORT,tonne,92abeed2-d741-4cfa-9bd3-cd630456e051,416.75
2005-05-01,Rice (Fragrant 100%),INTERNATIONAL PRICES,Thailand (Bangkok),EXPORT,tonne,92abeed2-d741-4cfa-9bd3-cd630456e051,403.0
2005-06-01,Rice (Fragrant 100%),INTERNATIONAL PRICES,Thailand (Bangkok),EXPORT,tonne,92abeed2-d741-4cfa-9bd3-cd630456e051,382.25
2005-07-01,Rice (Fragrant 100%),INTERNATIONAL PRICES,Thailand (Bangkok),EXPORT,tonne,92abeed2-d741-4cfa-9bd3-cd630456e051,377.2
2005-08-01,Rice (Fragrant 100%),INTERNATIONAL PRICES,Thailand (Bangkok),EXPORT,tonne,92abeed2-d741-4cfa-9bd3-cd630456e051,406.25
2005-09-01,Rice (Fragrant 100%),INTERNATIONAL PRICES,Thailand (Bangkok),EXPORT,tonne,92abeed2-d741-4cfa-9bd3-cd630456e051,400.75
2005-10-01,Rice (Fragrant 100%),INTERNATIONAL PRICES,Thailand (Bangkok),EXPORT,tonne,92abeed2-d741-4cfa-9bd3-cd630456e051,395.0
2005-11-01,Rice (Fragrant 100%),INTERNATIONAL PRICES,Thailand (Bangkok),EXPORT,tonne,92abeed2-d741-4cfa-9bd3-cd630456e051,382.75
2005-12-01,Rice (Fragrant 100%),INTERNATIONAL PRICES,Thailand (Bangkok),EXPORT,tonne,92abeed2-d741-4cfa-9bd3-cd630456e051,387.5
2006-01-01,Rice (Fragrant 100%),INTERNATIONAL PRICES,Thailand (Bangkok),EXPORT,tonne,92abeed2-d741-4cfa-9bd3-cd630456e051,408.25
2006-02-01,Rice (Fragrant 100%),INTERNATIONAL PRICES,Thailand (Bangkok),EXPORT,tonne,92abeed2-d741-4cfa-9bd3-cd630456e051,422.75
2006-03-01,Rice (Fragrant 100%),INTERNATIONAL PRICES,Thailand (Bangkok),EXPORT,tonne,92abeed2-d741-4cfa-9bd3-cd630456e051,436.0
2006-04-01,Rice (Fragrant 100%),INTERNATIONAL PRICES,Thailand (Bangkok),EXPORT,tonne,92abeed2-d741-4cfa-9bd3-cd630456e051,441.5
2006-05-01,Rice (Fragrant 100%),INTERNATIONAL PRICES,Thailand (Bangkok),EXPORT,tonne,92abeed2-d741-4cfa-9bd3-cd630456e051,467.0
2006-06-01,Rice (Fragrant 100%),INTERNATIONAL PRICES,Thailand (Bangkok),EXPORT,tonne,92abeed2-d741-4cfa-9bd3-cd630456e051,479.2
2006-07-01,Rice (Fragrant 100%),INTERNATIONAL PRICES,Thailand (Bangkok),EXPORT,tonne,92abeed2-d741-4cfa-9bd3-cd630456e051,510.75
2006-08-01,Rice (Fragrant 100%),INTERNATIONAL PRICES,Thailand (Bangkok),EXPORT,tonne,92abeed2-d741-4cfa-9bd3-cd630456e051,519.5
2006-09-01,Rice (Fragrant 100%),INTERNATIONAL PRICES,Thailand (Bangkok),EXPORT,tonne,92abeed2-d741-4cfa-9bd3-cd630456e051,514.5
2006-10-01,Rice (Fragrant 100%),INTERNATIONAL PRICES,Thailand (Bangkok),EXPORT,tonne,92abeed2-d741-4cfa-9bd3-cd630456e051,494.0
2006-11-01,Rice (Fragrant 100%),INTERNATIONAL PRICES,Thailand (Bangkok),EXPORT,tonne,92abeed2-d741-4cfa-9bd3-cd630456e051,453.75
2006-12-01,Rice (Fragrant 100%),INTERNATIONAL PRICES,Thailand (Bangkok),EXPORT,tonne,92abeed2-d741-4cfa-9bd3-cd630456e051,490.33
2007-01-01,Rice (Fragrant 100%),INTERNATIONAL PRICES,Thailand (Bangkok),EXPORT,tonne,92abeed2-d741-4cfa-9bd3-cd630456e051,529.0
2007-02-01,Rice (Fragrant 100%),INTERNATIONAL PRICES,Thailand (Bangkok),EXPORT,tonne,92abeed2-d741-4cfa-9bd3-cd630456e051,522.5
2007-03-01,Rice (Fragrant 100%),INTERNATIONAL PRICES,Thailand (Bangkok),EXPORT,tonne,92abeed2-d741-4cfa-9bd3-cd630456e051,537.0
2007-04-01,Rice (Fragrant 100%),INTERNATIONAL PRICES,Thailand (Bangkok),EXPORT,tonne,92abeed2-d741-4cfa-9bd3-cd630456e051,542.33
2007-05-01,Rice (Fragrant 100%),INTERNATIONAL PRICES,Thailand (Bangkok),EXPORT,tonne,92abeed2-d741-4cfa-9bd3-cd630456e051,530.0
2007-06-01,Rice (Fragrant 100%),INTERNATIONAL PRICES,Thailand (Bangkok),EXPORT,tonne,92abeed2-d741-4cfa-9bd3-cd630456e051,533.0
2007-07-01,Rice (Fragrant 100%),INTERNATIONAL PRICES,Thailand (Bangkok),EXPORT,tonne,92abeed2-d741-4cfa-9bd3-cd630456e051,546.0
2007-08-01,Rice (Fragrant 100%),INTERNATIONAL PRICES,Thailand (Bangkok),EXPORT,tonne,92abeed2-d741-4cfa-9bd3-cd630456e051,547.75
2007-09-01,Rice (Fragrant 100%),INTERNATIONAL PRICES,Thailand (Bangkok),EXPORT,tonne,92abeed2-d741-4cfa-9bd3-cd630456e051,546.33
2007-10-01,Rice (Fragrant 100%),INTERNATIONAL PRICES,Thailand (Bangkok),EXPORT,tonne,92abeed2-d741-4cfa-9bd3-cd630456e051,567.75
2007-11-01,Rice (Fragrant 100%),INTERNATIONAL PRICES,Thailand (Bangkok),EXPORT,tonne,92abeed2-d741-4cfa-9bd3-cd630456e051,587.0
2007-12-01,Rice (Fragrant 100%),INTERNATIONAL PRICES,Thailand (Bangkok),EXPORT,tonne,92abeed2-d741-4cfa-9bd3-cd630456e051,610.67
2008-01-01,Rice (Fragrant 100%),INTERNATIONAL PRICES,Thailand (Bangkok),EXPORT,tonne,92abeed2-d741-4cfa-9bd3-cd630456e051,643.33
2008-02-01,Rice (Fragrant 100%),INTERNATIONAL PRICES,Thailand (Bangkok),EXPORT,tonne,92abeed2-d741-4cfa-9bd3-cd630456e051,747.6
2008-03-01,Rice (Fragrant 100%),INTERNATIONAL PRICES,Thailand (Bangkok),EXPORT,tonne,92abeed2-d741-4cfa-9bd3-cd630456e051,837.0
2008-04-01,Rice (Fragrant 100%),INTERNATIONAL PRICES,Thailand (Bangkok),EXPORT,tonne,92abeed2-d741-4cfa-9bd3-cd630456e051,1104.33
2008-05-01,Rice (Fragrant 100%),INTERNATIONAL PRICES,Thailand (Bangkok),EXPORT,tonne,92abeed2-d741-4cfa-9bd3-cd630456e051,1210.2
2008-06-01,Rice (Fragrant 100%),INTERNATIONAL PRICES,Thailand (Bangkok),EXPORT,tonne,92abeed2-d741-4cfa-9bd3-cd630456e051,1096.0
2008-07-01,Rice (Fragrant 100%),INTERNATIONAL PRICES,Thailand (Bangkok),EXPORT,tonne,92abeed2-d741-4cfa-9bd3-cd630456e051,1021.0
2008-08-01,Rice (Fragrant 100%),INTERNATIONAL PRICES,Thailand (Bangkok),EXPORT,tonne,92abeed2-d741-4cfa-9bd3-cd630456e051,943.0
2008-09-01,Rice (Fragrant 100%),INTERNATIONAL PRICES,Thailand (Bangkok),EXPORT,tonne,92abeed2-d741-4cfa-9bd3-cd630456e051,899.25
2008-10-01,Rice (Fragrant 100%),INTERNATIONAL PRICES,Thailand (Bangkok),EXPORT,tonne,92abeed2-d741-4cfa-9bd3-cd630456e051,835.4
2008-11-01,Rice (Fragrant 100%),INTERNATIONAL PRICES,Thailand (Bangkok),EXPORT,tonne,92abeed2-d741-4cfa-9bd3-cd630456e051,810.25
2008-12-01,Rice (Fragrant 100%),INTERNATIONAL PRICES,Thailand (Bangkok),EXPORT,tonne,92abeed2-d741-4cfa-9bd3-cd630456e051,820.25
2009-01-01,Rice (Fragrant 100%),INTERNATIONAL PRICES,Thailand (Bangkok),EXPORT,tonne,92abeed2-d741-4cfa-9bd3-cd630456e051,876.33
2009-02-01,Rice (Fragrant 100%),INTERNATIONAL PRICES,Thailand (Bangkok),EXPORT,tonne,92abeed2-d741-4cfa-9bd3-cd630456e051,879.0
2009-03-01,Rice (Fragrant 100%),INTERNATIONAL PRICES,Thailand (Bangkok),EXPORT,tonne,92abeed2-d741-4cfa-9bd3-cd630456e051,880.0
2009-04-01,Rice (Fragrant 100%),INTERNATIONAL PRICES,Thailand (Bangkok),EXPORT,tonne,92abeed2-d741-4cfa-9bd3-cd630456e051,888.0
2009-05-01,Rice (Fragrant 100%),INTERNATIONAL PRICES,Thailand (Bangkok),EXPORT,tonne,92abeed2-d741-4cfa-9bd3-cd630456e051,901.2
2009-06-01,Rice (Fragrant 100%),INTERNATIONAL PRICES,Thailand (Bangkok),EXPORT,tonne,92abeed2-d741-4cfa-9bd3-cd630456e051,916.33
