commodity_name,market,price_type,date,price_usd,unit,uuid
"Diammonium phosphate, DAP (P fertilizer)",United States of America (Gulf),EXPORT,2016-07-01,305.2,tonne,017a8265-14f8-4234-a2d3-0c6bc37115d9
"Diammonium phosphate, DAP (P fertilizer)",United States of America (Gulf),EXPORT,2016-06-01,306.62,tonne,017a8265-14f8-4234-a2d3-0c6bc37115d9
"Diammonium phosphate, DAP (P fertilizer)",United States of America (Gulf),EXPORT,2016-05-01,313.5,tonne,017a8265-14f8-4234-a2d3-0c6bc37115d9
"Diammonium phosphate, DAP (P fertilizer)",United States of America (Gulf),EXPORT,2016-04-01,330.5,tonne,017a8265-14f8-4234-a2d3-0c6bc37115d9
"Diammonium phosphate, DAP (P fertilizer)",United States of America (Gulf),EXPORT,2016-03-01,338.12,tonne,017a8265-14f8-4234-a2d3-0c6bc37115d9
"Diammonium phosphate, DAP (P fertilizer)",United States of America (Gulf),EXPORT,2016-02-01,326.0,tonne,017a8265-14f8-4234-a2d3-0c6bc37115d9
"Diammonium phosphate, DAP (P fertilizer)",United States of America (Gulf),EXPORT,2016-01-01,327.12,tonne,017a8265-14f8-4234-a2d3-0c6bc37115d9
"Diammonium phosphate, DAP (P fertilizer)",United States of America (Gulf),EXPORT,2015-12-01,340.62,tonne,017a8265-14f8-4234-a2d3-0c6bc37115d9
"Diammonium phosphate, DAP (P fertilizer)",United States of America (Gulf),EXPORT,2015-11-01,383.88,tonne,017a8265-14f8-4234-a2d3-0c6bc37115d9
"Diammonium phosphate, DAP (P fertilizer)",United States of America (Gulf),EXPORT,2015-10-01,423.75,tonne,017a8265-14f8-4234-a2d3-0c6bc37115d9
"Diammonium phosphate, DAP (P fertilizer)",United States of America (Gulf),EXPORT,2015-09-01,428.0,tonne,017a8265-14f8-4234-a2d3-0c6bc37115d9
"Diammonium phosphate, DAP (P fertilizer)",United States of America (Gulf),EXPORT,2015-08-01,434.62,tonne,017a8265-14f8-4234-a2d3-0c6bc37115d9
"Diammonium phosphate, DAP (P fertilizer)",United States of America (Gulf),EXPORT,2015-07-01,431.5,tonne,017a8265-14f8-4234-a2d3-0c6bc37115d9
"Diammonium phosphate, DAP (P fertilizer)",United States of America (Gulf),EXPORT,2015-06-01,421.38,tonne,017a8265-14f8-4234-a2d3-0c6bc37115d9
"Diammonium phosphate, DAP (P fertilizer)",United States of America (Gulf),EXPORT,2015-05-01,413.56,tonne,017a8265-14f8-4234-a2d3-0c6bc37115d9
"Diammonium phosphate, DAP (P fertilizer)",United States of America (Gulf),EXPORT,2015-04-01,409.0,tonne,017a8265-14f8-4234-a2d3-0c6bc37115d9
"Diammonium phosphate, DAP (P fertilizer)",United States of America (Gulf),EXPORT,2015-03-01,428.8,tonne,017a8265-14f8-4234-a2d3-0c6bc37115d9
"Diammonium phosphate, DAP (P fertilizer)",United States of America (Gulf),EXPORT,2015-02-01,444.12,tonne,017a8265-14f8-4234-a2d3-0c6bc37115d9
"Diammonium phosphate, DAP (P fertilizer)",United States of America (Gulf),EXPORT,2015-01-01,440.25,tonne,017a8265-14f8-4234-a2d3-0c6bc37115d9
"Diammonium phosphate, DAP (P fertilizer)",United States of America (Gulf),EXPORT,2014-12-01,418.38,tonne,017a8265-14f8-4234-a2d3-0c6bc37115d9
"Diammonium phosphate, DAP (P fertilizer)",United States of America (Gulf),EXPORT,2014-11-01,408.75,tonne,017a8265-14f8-4234-a2d3-0c6bc37115d9
"Diammonium phosphate, DAP (P fertilizer)",United States of America (Gulf),EXPORT,2014-10-01,418.75,tonne,017a8265-14f8-4234-a2d3-0c6bc37115d9
"Diammonium phosphate, DAP (P fertilizer)",United States of America (Gulf),EXPORT,2014-09-01,438.1,tonne,017a8265-14f8-4234-a2d3-0c6bc37115d9
"Diammonium phosphate, DAP (P fertilizer)",United States of America (Gulf),EXPORT,2014-08-01,446.5,tonne,017a8265-14f8-4234-a2d3-0c6bc37115d9
"Diammonium phosphate, DAP (P fertilizer)",United States of America (Gulf),EXPORT,2014-07-01,440.62,tonne,017a8265-14f8-4234-a2d3-0c6bc37115d9
"Diammonium phosphate, DAP (P fertilizer)",United States of America (Gulf),EXPORT,2014-06-01,421.38,tonne,017a8265-14f8-4234-a2d3-0c6bc37115d9
"Diammonium phosphate, DAP (P fertilizer)",United States of America (Gulf),EXPORT,2014-05-01,413.56,tonne,017a8265-14f8-4234-a2d3-0c6bc37115d9
"Diammonium phosphate, DAP (P fertilizer)",United States of America (Gulf),EXPORT,2014-04-01,409.0,tonne,017a8265-14f8-4234-a2d3-0c6bc37115d9
"Diammonium phosphate, DAP (P fertilizer)",United States of America (Gulf),EXPORT,2014-03-01,486.5,tonne,017a8265-14f8-4234-a2d3-0c6bc37115d9
"Diammonium phosphate, DAP (P fertilizer)",United States of America (Gulf),EXPORT,2014-02-01,450.12,tonne,017a8265-14f8-4234-a2d3-0c6bc37115d9
"Diammonium phosphate, DAP (P fertilizer)",United States of America (Gulf),EXPORT,2014-01-01,403.38,tonne,017a8265-14f8-4234-a2d3-0c6bc37115d9
"Diammonium phosphate, DAP (P fertilizer)",United States of America (Gulf),EXPORT,2013-12-01,341.62,tonne,017a8265-14f8-4234-a2d3-0c6bc37115d9
"Diammonium phosphate, DAP (P fertilizer)",United States of America (Gulf),EXPORT,2013-11-01,334.38,tonne,017a8265-14f8-4234-a2d3-0c6bc37115d9
"Diammonium phosphate, DAP (P fertilizer)",United States of America (Gulf),EXPORT,2013-10-01,370.0,tonne,017a8265-14f8-4234-a2d3-0c6bc37115d9
"Diammonium phosphate, DAP (P fertilizer)",United States of America (Gulf),EXPORT,2013-09-01,374.8,tonne,017a8265-14f8-4234-a2d3-0c6bc37115d9
"Diammonium phosphate, DAP (P fertilizer)",United States of America (Gulf),EXPORT,2013-08-01,400.38,tonne,017a8265-14f8-4234-a2d3-0c6bc37115d9
"Diammonium phosphate, DAP (P fertilizer)",United States of America (Gulf),EXPORT,2013-07-01,409.62,tonne,017a8265-14f8-4234-a2d3-0c6bc37115d9
"Diammonium phosphate, DAP (P fertilizer)",United States of America (Gulf),EXPORT,2013-06-01,424.12,tonne,017a8265-14f8-4234-a2d3-0c6bc37115d9
"Diammonium phosphate, DAP (P fertilizer)",United States of America (Gulf),EXPORT,2013-05-01,421.25,tonne,017a8265-14f8-4234-a2d3-0c6bc37115d9
"Diammonium phosphate, DAP (P fertilizer)",United States of America (Gulf),EXPORT,2013-04-01,461.12,tonne,017a8265-14f8-4234-a2d3-0c6bc37115d9
"Diammonium phosphate, DAP (P fertilizer)",United States of America (Gulf),EXPORT,2013-03-01,467.62,tonne,017a8265-14f8-4234-a2d3-0c6bc37115d9
"Diammonium phosphate, DAP (P fertilizer)",United States of America (Gulf),EXPORT,2013-02-01,464.5,tonne,017a8265-14f8-4234-a2d3-0c6bc37115d9
"Diammonium phosphate, DAP (P fertilizer)",United States of America (Gulf),EXPORT,2013-01-01,462.25,tonne,017a8265-14f8-4234-a2d3-0c6bc37115d9
"Diammonium phosphate, DAP (P fertilizer)",United States of America (Gulf),EXPORT,2012-12-01,472.83,tonne,017a8265-14f8-4234-a2d3-0c6bc37115d9
"Diammonium phosphate, DAP (P fertilizer)",United States of America (Gulf),EXPORT,2012-11-01,487.88,tonne,017a8265-14f8-4234-a2d3-0c6bc37115d9
"Diammonium phosphate, DAP (P fertilizer)",United States of America (Gulf),EXPORT,2012-10-01,533.5,tonne,017a8265-14f8-4234-a2d3-0c6bc37115d9
