date,commodity_name,country,market,price_type,unit,uuid,price_usd
2000-01-01,"Potassium chloride, muriate of potash (K fertilizer)",INTERNATIONAL PRICES,Brazil,EXPORT,tonne,ed8f8a86-74c6-4e46-b0c0-8a822d146c1a,112.5
2000-02-01,"Potassium chloride, muriate of potash (K fertilizer)",INTERNATIONAL PRICES,Brazil,EXPORT,tonne,ed8f8a86-74c6-4e46-b0c0-8a822d146c1a,112.5
2000-03-01,"Potassium chloride, muriate of potash (K fertilizer)",INTERNATIONAL PRICES,Brazil,EXPORT,tonne,ed8f8a86-74c6-4e46-b0c0-8a822d146c1a,112.5
2000-04-01,"Potassium chloride, muriate of potash (K fertilizer)",INTERNATIONAL PRICES,Brazil,EXPORT,tonne,ed8f8a86-74c6-4e46-b0c0-8a822d146c1a,112.5
2000-05-01,"Potassium chloride, muriate of potash (K fertilizer)",INTERNATIONAL PRICES,Brazil,EXPORT,tonne,ed8f8a86-74c6-4e46-b0c0-8a822d146c1a,112.5
2000-06-01,"Potassium chloride, muriate of potash (K fertilizer)",INTERNATIONAL PRICES,Brazil,EXPORT,tonne,ed8f8a86-74c6-4e46-b0c0-8a822d146c1a,112.5
2000-07-01,"Potassium chloride, muriate of potash (K fertilizer)",INTERNATIONAL PRICES,Brazil,EXPORT,tonne,ed8f8a86-74c6-4e46-b0c0-8a822d146c1a,112.5
2000-08-01,"Potassium chloride, muriate of potash (K fertilizer)",INTERNATIONAL PRICES,Brazil,EXPORT,tonne,ed8f8a86-74c6-4e46-b0c0-8a822d146c1a,112.5
2000-09-01,"Potassium chloride, muriate of potash (K fertilizer)",INTERNATIONAL PRICES,Brazil,EXPORT,tonne,ed8f8a86-74c6-4e46-b0c0-8a822d146c1a,112.5
2000-10-01,"Potassium chloride, muriate of potash (K fertilizer)",INTERNATIONAL PRICES,Brazil,EXPORT,tonne,ed8f8a86-74c6-4e46-b0c0-8a822d146c1a,112.5
2000-11-01,"Potassium chloride, muriate of potash (K fertilizer)",INTERNATIONAL PRICES,Brazil,EXPORT,tonne,ed8f8a86-74c6-4e46-b0c0-8a822d146c1a,112.5
