commodity_name,market,price_type,date,price_usd,unit,uuid
"Cassava Flour/Starch (Super High Grade, f.o.b. Bangkok)",Thailand,EXPORT,2014-01-01,411.25,tonne,5ea85008-9850-4b22-b708-f6855c1efb7e
"Cassava Flour/Starch (Super High Grade, f.o.b. Bangkok)",Thailand,EXPORT,2013-12-01,425.0,tonne,5ea85008-9850-4b22-b708-f6855c1efb7e
"Cassava Flour/Starch (Super High Grade, f.o.b. Bangkok)",Thailand,EXPORT,2013-11-01,450.0,tonne,5ea85008-9850-4b22-b708-f6855c1efb7e
"Cassava Flour/Starch (Super High Grade, f.o.b. Bangkok)",Thailand,EXPORT,2013-10-01,442.5,tonne,5ea85008-9850-4b22-b708-f6855c1efb7e
"Cassava Flour/Starch (Super High Grade, f.o.b. Bangkok)",Thailand,EXPORT,2013-09-01,450.0,tonne,5ea85008-9850-4b22-b708-f6855c1efb7e
"Cassava Flour/Starch (Super High Grade, f.o.b. Bangkok)",Thailand,EXPORT,2013-08-01,472.5,tonne,5ea85008-9850-4b22-b708-f6855c1efb7e
"Cassava Flour/Starch (Super High Grade, f.o.b. Bangkok)",Thailand,EXPORT,2013-07-01,495.0,tonne,5ea85008-9850-4b22-b708-f6855c1efb7e
"Cassava Flour/Starch (Super High Grade, f.o.b. Bangkok)",Thailand,EXPORT,2013-06-01,505.0,tonne,5ea85008-9850-4b22-b708-f6855c1efb7e
"Cassava Flour/Starch (Super High Grade, f.o.b. Bangkok)",Thailand,EXPORT,2013-05-01,510.0,tonne,5ea85008-9850-4b22-b708-f6855c1efb7e
"Cassava Flour/Starch (Super High Grade, f.o.b. Bangkok)",Thailand,EXPORT,2013-04-01,482.5,tonne,5ea85008-9850-4b22-b708-f6855c1efb7e
"Cassava Flour/Starch (Super High Grade, f.o.b. Bangkok)",Thailand,EXPORT,2013-03-01,465.0,tonne,5ea85008-9850-4b22-b708-f6855c1efb7e
"Cassava Flour/Starch (Super High Grade, f.o.b. Bangkok)",Thailand,EXPORT,2013-02-01,455.0,tonne,5ea85008-9850-4b22-b708-f6855c1efb7e
"Cassava Flour/Starch (Super High Grade, f.o.b. Bangkok)",Thailand,EXPORT,2013-01-01,456.25,tonne,5ea85008-9850-4b22-b708-f6855c1efb7e
"Cassava Flour/Starch (Super High Grade, f.o.b. Bangkok)",Thailand,EXPORT,2012-12-01,451.25,tonne,5ea85008-9850-4b22-b708-f6855c1efb7e
"Cassava Flour/Starch (Super High Grade, f.o.b. Bangkok)",Thailand,EXPORT,2012-11-01,455.0,tonne,5ea85008-9850-4b22-b708-f6855c1efb7e
"Cassava Flour/Starch (Super High Grade, f.o.b. Bangkok)",Thailand,EXPORT,2012-10-01,452.5,tonne,5ea85008-9850-4b22-b708-f6855c1efb7e
"Cassava Flour/Starch (Super High Grade, f.o.b. Bangkok)",Thailand,EXPORT,2012-09-01,442.5,tonne,5ea85008-9850-4b22-b708-f6855c1efb7e
"Cassava Flour/Starch (Super High Grade, f.o.b. Bangkok)",Thailand,EXPORT,2012-08-01,437.5,tonne,5ea85008-9850-4b22-b708-f6855c1efb7e
"Cassava Flour/Starch (Super High Grade, f.o.b. Bangkok)",Thailand,EXPORT,2012-07-01,438.75,tonne,5ea85008-9850-4b22-b708-f6855c1efb7e
"Cassava Flour/Starch (Super High Grade, f.o.b. Bangkok)",Thailand,EXPORT,2012-06-01,438.75,tonne,5ea85008-9850-4b22-b708-f6855c1efb7e
"Cassava Flour/Starch (Super High Grade, f.o.b. Bangkok)",Thailand,EXPORT,2012-05-01,438.75,tonne,5ea85008-9850-4b22-b708-f6855c1efb7e
"Cassava Flour/Starch (Super High Grade, f.o.b. Bangkok)",Thailand,EXPORT,2012-04-01,432.5,tonne,5ea85008-9850-4b22-b708-f6855c1efb7e
"Cassava Flour/Starch (Super High Grade, f.o.b. Bangkok)",Thailand,EXPORT,2012-03-01,410.0,tonne,5ea85008-9850-4b22-b708-f6855c1efb7e
"Cassava Flour/Starch (Super High Grade, f.o.b. Bangkok)",Thailand,EXPORT,2012-02-01,440.0,tonne,5ea85008-9850-4b22-b708-f6855c1efb7e
"Cassava Flour/Starch (Super High Grade, f.o.b. Bangkok)",Thailand,EXPORT,2012-01-01,432.5,tonne,5ea85008-9850-4b22-b708-f6855c1efb7e
"Cassava Flour/Starch (Super High Grade, f.o.b. Bangkok)",Thailand,EXPORT,2011-12-01,435.0,tonne,5ea85008-9850-4b22-b708-f6855c1efb7e
"Cassava Flour/Starch (Super High Grade, f.o.b. Bangkok)",Thailand,EXPORT,2011-11-01,432.5,tonne,5ea85008-9850-4b22-b708-f6855c1efb7e
"Cassava Flour/Starch (Super High Grade, f.o.b. Bangkok)",Thailand,EXPORT,2011-10-01,430.0,tonne,5ea85008-9850-4b22-b708-f6855c1efb7e
"Cassava Flour/Starch (Super High Grade, f.o.b. Bangkok)",Thailand,EXPORT,2011-09-01,435.0,tonne,5ea85008-9850-4b22-b708-f6855c1efb7e
"Cassava Flour/Starch (Super High Grade, f.o.b. Bangkok)",Thailand,EXPORT,2011-08-01,437.5,tonne,5ea85008-9850-4b22-b708-f6855c1efb7e
"Cassava Flour/Starch (Super High Grade, f.o.b. Bangkok)",Thailand,EXPORT,2011-07-01,460.0,tonne,5ea85008-9850-4b22-b708-f6855c1efb7e
