date,price_usd,commodity_name,country,market,price_type,unit,unit_std,price_per_unit
2010-03-01,1.54,Yam (early),Tonga,National Average,RETAIL,Kg,kg,1.54
2010-04-01,1.4,Yam (early),Tonga,National Average,RETAIL,Kg,kg,1.4
2010-05-01,1.44,Yam (early),Tonga,National Average,RETAIL,Kg,kg,1.44
2010-06-01,1.88,Yam (early),Tonga,National Average,RETAIL,Kg,kg,1.88
2010-07-01,2.36,Yam (early),Tonga,National Average,RETAIL,Kg,kg,2.36
2010-08-01,2.52,Yam (early),Tonga,National Average,RETAIL,Kg,kg,2.52
2010-09-01,2.83,Yam (early),Tonga,National Average,RETAIL,Kg,kg,2.83
2010-10-01,2.88,Yam (early),Tonga,National Average,RETAIL,Kg,kg,2.88
2010-11-01,2.78,Yam (early),Tonga,National Average,RETAIL,Kg,kg,2.78
2010-12-01,2.39,Yam (early),Tonga,National Average,RETAIL,Kg,kg,2.39
2011-01-01,2.34,Yam (early),Tonga,National Average,RETAIL,Kg,kg,2.34
2011-02-01,1.9,Yam (early),Tonga,National Average,RETAIL,Kg,kg,1.9
2011-03-01,1.62,Yam (early),Tonga,National Average,RETAIL,Kg,kg,1.62
2011-04-01,1.53,Yam (early),Tonga,National Average,RETAIL,Kg,kg,1.53
2011-05-01,1.91,Yam (early),Tonga,National Average,RETAIL,Kg,kg,1.91
2011-06-01,2.2,Yam (early),Tonga,National Average,RETAIL,Kg,kg,2.2
2011-07-01,2.8,Yam (early),Tonga,National Average,RETAIL,Kg,kg,2.8
2011-08-01,2.7,Yam (early),Tonga,National Average,RETAIL,Kg,kg,2.7
2011-09-01,3.1,Yam (early),Tonga,National Average,RETAIL,Kg,kg,3.1
2011-10-01,2.75,Yam (early),Tonga,National Average,RETAIL,Kg,kg,2.75
2011-11-01,2.67,Yam (early),Tonga,National Average,RETAIL,Kg,kg,2.67
2011-12-01,2.24,Yam (early),Tonga,National Average,RETAIL,Kg,kg,2.24
2012-01-01,2.79,Yam (early),Tonga,National Average,RETAIL,Kg,kg,2.79
2012-02-01,2.16,Yam (early),Tonga,National Average,RETAIL,Kg,kg,2.16
2012-03-01,1.89,Yam (early),Tonga,National Average,RETAIL,Kg,kg,1.89
2012-04-01,1.88,Yam (early),Tonga,National Average,RETAIL,Kg,kg,1.88
2012-05-01,2.31,Yam (early),Tonga,National Average,RETAIL,Kg,kg,2.31
2012-06-01,2.43,Yam (early),Tonga,National Average,RETAIL,Kg,kg,2.43
2012-07-01,2.82,Yam (early),Tonga,National Average,RETAIL,Kg,kg,2.82
2012-08-01,2.74,Yam (early),Tonga,National Average,RETAIL,Kg,kg,2.74
2012-09-01,2.09,Yam (early),Tonga,National Average,RETAIL,Kg,kg,2.09
2012-10-01,2.73,Yam (early),Tonga,National Average,RETAIL,Kg,kg,2.73
2012-11-01,3.06,Yam (early),Tonga,National Average,RETAIL,Kg,kg,3.06
2012-12-01,3.13,Yam (early),Tonga,National Average,RETAIL,Kg,kg,3.13
2013-01-01,2.68,Yam (early),Tonga,National Average,RETAIL,Kg,kg,2.68
2013-02-01,2.03,Yam (early),Tonga,National Average,RETAIL,Kg,kg,2.03
2013-03-01,1.7,Yam (early),Tonga,National Average,RETAIL,Kg,kg,1.7
2013-04-01,1.78,Yam (early),Tonga,National Average,RETAIL,Kg,kg,1.78
2013-05-01,1.89,Yam (early),Tonga,National Average,RETAIL,Kg,kg,1.89
2013-06-01,2.66,Yam (early),Tonga,National Average,RETAIL,Kg,kg,2.66
2013-07-01,2.65,Yam (early),Tonga,National Average,RETAIL,Kg,kg,2.65
2013-08-01,2.42,Yam (early),Tonga,National Average,RETAIL,Kg,kg,2.42
2013-09-01,2.31,Yam (early),Tonga,National Average,RETAIL,Kg,kg,2.31
2013-10-01,2.01,Yam (early),Tonga,National Average,RETAIL,Kg,kg,2.01
2013-11-01,2.7,Yam (early),Tonga,National Average,RETAIL,Kg,kg,2.7
2013-12-01,2.24,Yam (early),Tonga,National Average,RETAIL,Kg,kg,2.24
2014-01-01,2.13,Yam (early),Tonga,National Average,RETAIL,Kg,kg,2.13
2014-02-01,1.96,Yam (early),Tonga,National Average,RETAIL,Kg,kg,1.96
2014-03-01,1.74,Yam (early),Tonga,National Average,RETAIL,Kg,kg,1.74
2014-04-01,1.68,Yam (early),Tonga,National Average,RETAIL,Kg,kg,1.68
2014-05-01,2.06,Yam (early),Tonga,National Average,RETAIL,Kg,kg,2.06
