date,price_usd,commodity_name,commodity_type,country,iso3,region,subregion,market,price_type,unit,unit_std,price_per_unit,price_source,gdp_ppp17,gdppc_ppp,gnipc_ppp,population,inflation,income_level
2016-10-01,0.09,Bread,Bread,Algeria,DZA,Africa,Northern Africa,Dakhla,Retail,1 unit,unit,0.09,Domestic,722912000000.0,17552.77425,17220.0,46814308.0,4.046114553,High income
2016-11-01,,Bread,Bread,Algeria,DZA,Africa,Northern Africa,Dakhla,Retail,1 unit,unit,,Domestic,722912000000.0,17552.77425,17220.0,46814308.0,4.046114553,High income
2016-12-01,,Bread,Bread,Algeria,DZA,Africa,Northern Africa,Dakhla,Retail,1 unit,unit,,Domestic,722912000000.0,17552.77425,17220.0,46814308.0,4.046114553,High income
2017-01-01,,Bread,Bread,Algeria,DZA,Africa,Northern Africa,Dakhla,Retail,1 unit,unit,,Domestic,722912000000.0,17552.77425,17220.0,46814308.0,4.046114553,High income
2017-02-01,,Bread,Bread,Algeria,DZA,Africa,Northern Africa,Dakhla,Retail,1 unit,unit,,Domestic,722912000000.0,17552.77425,17220.0,46814308.0,4.046114553,High income
2017-03-01,,Bread,Bread,Algeria,DZA,Africa,Northern Africa,Dakhla,Retail,1 unit,unit,,Domestic,722912000000.0,17552.77425,17220.0,46814308.0,4.046114553,High income
2017-04-01,,Bread,Bread,Algeria,DZA,Africa,Northern Africa,Dakhla,Retail,1 unit,unit,,Domestic,722912000000.0,17552.77425,17220.0,46814308.0,4.046114553,High income
2017-05-01,,Bread,Bread,Algeria,DZA,Africa,Northern Africa,Dakhla,Retail,1 unit,unit,,Domestic,722912000000.0,17552.77425,17220.0,46814308.0,4.046114553,High income
2017-06-01,,Bread,Bread,Algeria,DZA,Africa,Northern Africa,Dakhla,Retail,1 unit,unit,,Domestic,722912000000.0,17552.77425,17220.0,46814308.0,4.046114553,High income
2017-07-01,,Bread,Bread,Algeria,DZA,Africa,Northern Africa,Dakhla,Retail,1 unit,unit,,Domestic,722912000000.0,17552.77425,17220.0,46814308.0,4.046114553,High income
2017-08-01,,Bread,Bread,Algeria,DZA,Africa,Northern Africa,Dakhla,Retail,1 unit,unit,,Domestic,722912000000.0,17552.77425,17220.0,46814308.0,4.046114553,High income
2017-09-01,,Bread,Bread,Algeria,DZA,Africa,Northern Africa,Dakhla,Retail,1 unit,unit,,Domestic,722912000000.0,17552.77425,17220.0,46814308.0,4.046114553,High income
2017-10-01,,Bread,Bread,Algeria,DZA,Africa,Northern Africa,Dakhla,Retail,1 unit,unit,,Domestic,722912000000.0,17552.77425,17220.0,46814308.0,4.046114553,High income
2017-11-01,,Bread,Bread,Algeria,DZA,Africa,Northern Africa,Dakhla,Retail,1 unit,unit,,Domestic,722912000000.0,17552.77425,17220.0,46814308.0,4.046114553,High income
2017-12-01,,Bread,Bread,Algeria,DZA,Africa,Northern Africa,Dakhla,Retail,1 unit,unit,,Domestic,722912000000.0,17552.77425,17220.0,46814308.0,4.046114553,High income
2018-01-01,,Bread,Bread,Algeria,DZA,Africa,Northern Africa,Dakhla,Retail,1 unit,unit,,Domestic,722912000000.0,17552.77425,17220.0,46814308.0,4.046114553,High income
2018-02-01,,Bread,Bread,Algeria,DZA,Africa,Northern Africa,Dakhla,Retail,1 unit,unit,,Domestic,722912000000.0,17552.77425,17220.0,46814308.0,4.046114553,High income
2018-03-01,,Bread,Bread,Algeria,DZA,Africa,Northern Africa,Dakhla,Retail,1 unit,unit,,Domestic,722912000000.0,17552.77425,17220.0,46814308.0,4.046114553,High income
2018-04-01,,Bread,Bread,Algeria,DZA,Africa,Northern Africa,Dakhla,Retail,1 unit,unit,,Domestic,722912000000.0,17552.77425,17220.0,46814308.0,4.046114553,High income
2018-05-01,,Bread,Bread,Algeria,DZA,Africa,Northern Africa,Dakhla,Retail,1 unit,unit,,Domestic,722912000000.0,17552.77425,17220.0,46814308.0,4.046114553,High income
2018-06-01,,Bread,Bread,Algeria,DZA,Africa,Northern Africa,Dakhla,Retail,1 unit,unit,,Domestic,722912000000.0,17552.77425,17220.0,46814308.0,4.046114553,High income
2018-07-01,,Bread,Bread,Algeria,DZA,Africa,Northern Africa,Dakhla,Retail,1 unit,unit,,Domestic,722912000000.0,17552.77425,17220.0,46814308.0,4.046114553,High income
2018-08-01,,Bread,Bread,Algeria,DZA,Africa,Northern Africa,Dakhla,Retail,1 unit,unit,,Domestic,722912000000.0,17552.77425,17220.0,46814308.0,4.046114553,High income
2018-09-01,,Bread,Bread,Algeria,DZA,Africa,Northern Africa,Dakhla,Retail,1 unit,unit,,Domestic,722912000000.0,17552.77425,17220.0,46814308.0,4.046114553,High income
2018-10-01,,Bread,Bread,Algeria,DZA,Africa,Northern Africa,Dakhla,Retail,1 unit,unit,,Domestic,722912000000.0,17552.77425,17220.0,46814308.0,4.046114553,High income
2018-11-01,,Bread,Bread,Algeria,DZA,Africa,Northern Africa,Dakhla,Retail,1 unit,unit,,Domestic,722912000000.0,17552.77425,17220.0,46814308.0,4.046114553,High income
2018-12-01,,Bread,Bread,Algeria,DZA,Africa,Northern Africa,Dakhla,Retail,1 unit,unit,,Domestic,722912000000.0,17552.77425,17220.0,46814308.0,4.046114553,High income
2019-01-01,,Bread,Bread,Algeria,DZA,Africa,Northern Africa,Dakhla,Retail,1 unit,unit,,Domestic,722912000000.0,17552.77425,17220.0,46814308.0,4.046114553,High income
2019-02-01,,Bread,Bread,Algeria,DZA,Africa,Northern Africa,Dakhla,Retail,1 unit,unit,,Domestic,722912000000.0,17552.77425,17220.0,46814308.0,4.046114553,High income
2019-03-01,,Bread,Bread,Algeria,DZA,Africa,Northern Africa,Dakhla,Retail,1 unit,unit,,Domestic,722912000000.0,17552.77425,17220.0,46814308.0,4.046114553,High income
2019-04-01,,Bread,Bread,Algeria,DZA,Africa,Northern Africa,Dakhla,Retail,1 unit,unit,,Domestic,722912000000.0,17552.77425,17220.0,46814308.0,4.046114553,High income
2019-05-01,,Bread,Bread,Algeria,DZA,Africa,Northern Africa,Dakhla,Retail,1 unit,unit,,Domestic,722912000000.0,17552.77425,17220.0,46814308.0,4.046114553,High income
2019-06-01,,Bread,Bread,Algeria,DZA,Africa,Northern Africa,Dakhla,Retail,1 unit,unit,,Domestic,722912000000.0,17552.77425,17220.0,46814308.0,4.046114553,High income
2019-07-01,,Bread,Bread,Algeria,DZA,Africa,Northern Africa,Dakhla,Retail,1 unit,unit,,Domestic,722912000000.0,17552.77425,17220.0,46814308.0,4.046114553,High income
2019-08-01,,Bread,Bread,Algeria,DZA,Africa,Northern Africa,Dakhla,Retail,1 unit,unit,,Domestic,722912000000.0,17552.77425,17220.0,46814308.0,4.046114553,High income
2019-09-01,,Bread,Bread,Algeria,DZA,Africa,Northern Africa,Dakhla,Retail,1 unit,unit,,Domestic,722912000000.0,17552.77425,17220.0,46814308.0,4.046114553,High income
2019-10-01,,Bread,Bread,Algeria,DZA,Africa,Northern Africa,Dakhla,Retail,1 unit,unit,,Domestic,722912000000.0,17552.77425,17220.0,46814308.0,4.046114553,High income
2019-11-01,,Bread,Bread,Algeria,DZA,Africa,Northern Africa,Dakhla,Retail,1 unit,unit,,Domestic,722912000000.0,17552.77425,17220.0,46814308.0,4.046114553,High income
2019-12-01,,Bread,Bread,Algeria,DZA,Africa,Northern Africa,Dakhla,Retail,1 unit,unit,,Domestic,722912000000.0,17552.77425,17220.0,46814308.0,4.046114553,High income
2020-01-01,,Bread,Bread,Algeria,DZA,Africa,Northern Africa,Dakhla,Retail,1 unit,unit,,Domestic,722912000000.0,17552.77425,17220.0,46814308.0,4.046114553,High income
2020-02-01,,Bread,Bread,Algeria,DZA,Africa,Northern Africa,Dakhla,Retail,1 unit,unit,,Domestic,722912000000.0,17552.77425,17220.0,46814308.0,4.046114553,High income
2020-03-01,,Bread,Bread,Algeria,DZA,Africa,Northern Africa,Dakhla,Retail,1 unit,unit,,Domestic,722912000000.0,17552.77425,17220.0,46814308.0,4.046114553,High income
2020-04-01,,Bread,Bread,Algeria,DZA,Africa,Northern Africa,Dakhla,Retail,1 unit,unit,,Domestic,722912000000.0,17552.77425,17220.0,46814308.0,4.046114553,High income
2020-05-01,,Bread,Bread,Algeria,DZA,Africa,Northern Africa,Dakhla,Retail,1 unit,unit,,Domestic,722912000000.0,17552.77425,17220.0,46814308.0,4.046114553,High income
2020-06-01,,Bread,Bread,Algeria,DZA,Africa,Northern Africa,Dakhla,Retail,1 unit,unit,,Domestic,722912000000.0,17552.77425,17220.0,46814308.0,4.046114553,High income
2020-07-01,,Bread,Bread,Algeria,DZA,Africa,Northern Africa,Dakhla,Retail,1 unit,unit,,Domestic,722912000000.0,17552.77425,17220.0,46814308.0,4.046114553,High income
2020-08-01,,Bread,Bread,Algeria,DZA,Africa,Northern Africa,Dakhla,Retail,1 unit,unit,,Domestic,722912000000.0,17552.77425,17220.0,46814308.0,4.046114553,High income
2020-09-01,,Bread,Bread,Algeria,DZA,Africa,Northern Africa,Dakhla,Retail,1 unit,unit,,Domestic,722912000000.0,17552.77425,17220.0,46814308.0,4.046114553,High income
2020-10-01,,Bread,Bread,Algeria,DZA,Africa,Northern Africa,Dakhla,Retail,1 unit,unit,,Domestic,722912000000.0,17552.77425,17220.0,46814308.0,4.046114553,High income
2020-11-01,,Bread,Bread,Algeria,DZA,Africa,Northern Africa,Dakhla,Retail,1 unit,unit,,Domestic,722912000000.0,17552.77425,17220.0,46814308.0,4.046114553,High income
2020-12-01,,Bread,Bread,Algeria,DZA,Africa,Northern Africa,Dakhla,Retail,1 unit,unit,,Domestic,722912000000.0,17552.77425,17220.0,46814308.0,4.046114553,High income
2021-01-01,0.11,Bread,Bread,Algeria,DZA,Africa,Northern Africa,Dakhla,Retail,1 unit,unit,0.11,Domestic,722912000000.0,17552.77425,17220.0,46814308.0,4.046114553,High income
2021-02-01,,Bread,Bread,Algeria,DZA,Africa,Northern Africa,Dakhla,Retail,1 unit,unit,0.11125547802214747,Domestic,722912000000.0,17552.77425,17220.0,46814308.0,4.046114553,High income
2021-03-01,,Bread,Bread,Algeria,DZA,Africa,Northern Africa,Dakhla,Retail,1 unit,unit,0.11166393411876749,Domestic,722912000000.0,17552.77425,17220.0,46814308.0,4.046114553,High income
2021-04-01,,Bread,Bread,Algeria,DZA,Africa,Northern Africa,Dakhla,Retail,1 unit,unit,0.11205797701866964,Domestic,722912000000.0,17552.77425,17220.0,46814308.0,4.046114553,High income
2021-05-01,0.11,Bread,Bread,Algeria,DZA,Africa,Northern Africa,Dakhla,Retail,1 unit,unit,0.11,Domestic,722912000000.0,17552.77425,17220.0,46814308.0,4.046114553,High income
2021-06-01,,Bread,Bread,Algeria,DZA,Africa,Northern Africa,Dakhla,Retail,1 unit,unit,,Domestic,722912000000.0,17552.77425,17220.0,46814308.0,4.046114553,High income
2021-07-01,,Bread,Bread,Algeria,DZA,Africa,Northern Africa,Dakhla,Retail,1 unit,unit,,Domestic,722912000000.0,17552.77425,17220.0,46814308.0,4.046114553,High income
2021-08-01,,Bread,Bread,Algeria,DZA,Africa,Northern Africa,Dakhla,Retail,1 unit,unit,,Domestic,722912000000.0,17552.77425,17220.0,46814308.0,4.046114553,High income
2021-09-01,,Bread,Bread,Algeria,DZA,Africa,Northern Africa,Dakhla,Retail,1 unit,unit,,Domestic,722912000000.0,17552.77425,17220.0,46814308.0,4.046114553,High income
2021-10-01,,Bread,Bread,Algeria,DZA,Africa,Northern Africa,Dakhla,Retail,1 unit,unit,,Domestic,722912000000.0,17552.77425,17220.0,46814308.0,4.046114553,High income
2021-11-01,,Bread,Bread,Algeria,DZA,Africa,Northern Africa,Dakhla,Retail,1 unit,unit,,Domestic,722912000000.0,17552.77425,17220.0,46814308.0,4.046114553,High income
2021-12-01,,Bread,Bread,Algeria,DZA,Africa,Northern Africa,Dakhla,Retail,1 unit,unit,,Domestic,722912000000.0,17552.77425,17220.0,46814308.0,4.046114553,High income
2022-01-01,,Bread,Bread,Algeria,DZA,Africa,Northern Africa,Dakhla,Retail,1 unit,unit,,Domestic,722912000000.0,17552.77425,17220.0,46814308.0,4.046114553,High income
2022-02-01,,Bread,Bread,Algeria,DZA,Africa,Northern Africa,Dakhla,Retail,1 unit,unit,,Domestic,722912000000.0,17552.77425,17220.0,46814308.0,4.046114553,High income
2022-03-01,0.14,Bread,Bread,Algeria,DZA,Africa,Northern Africa,Dakhla,Retail,1 unit,unit,0.14,Domestic,722912000000.0,17552.77425,17220.0,46814308.0,4.046114553,High income
2022-04-01,0.14,Bread,Bread,Algeria,DZA,Africa,Northern Africa,Dakhla,Retail,1 unit,unit,0.14,Domestic,722912000000.0,17552.77425,17220.0,46814308.0,4.046114553,High income
2022-05-01,0.14,Bread,Bread,Algeria,DZA,Africa,Northern Africa,Dakhla,Retail,1 unit,unit,0.14,Domestic,722912000000.0,17552.77425,17220.0,46814308.0,4.046114553,High income
2022-06-01,0.1,Bread,Bread,Algeria,DZA,Africa,Northern Africa,Dakhla,Retail,1 unit,unit,0.1,Domestic,722912000000.0,17552.77425,17220.0,46814308.0,4.046114553,High income
2022-07-01,,Bread,Bread,Algeria,DZA,Africa,Northern Africa,Dakhla,Retail,1 unit,unit,0.11566551136972482,Domestic,722912000000.0,17552.77425,17220.0,46814308.0,4.046114553,High income
2022-08-01,0.11,Bread,Bread,Algeria,DZA,Africa,Northern Africa,Dakhla,Retail,1 unit,unit,0.11,Domestic,722912000000.0,17552.77425,17220.0,46814308.0,4.046114553,High income
2022-09-01,0.12,Bread,Bread,Algeria,DZA,Africa,Northern Africa,Dakhla,Retail,1 unit,unit,0.12,Domestic,722912000000.0,17552.77425,17220.0,46814308.0,4.046114553,High income
2022-10-01,,Bread,Bread,Algeria,DZA,Africa,Northern Africa,Dakhla,Retail,1 unit,unit,0.11572459387650805,Domestic,722912000000.0,17552.77425,17220.0,46814308.0,4.046114553,High income
2022-11-01,0.11,Bread,Bread,Algeria,DZA,Africa,Northern Africa,Dakhla,Retail,1 unit,unit,0.11,Domestic,722912000000.0,17552.77425,17220.0,46814308.0,4.046114553,High income
2022-12-01,0.11,Bread,Bread,Algeria,DZA,Africa,Northern Africa,Dakhla,Retail,1 unit,unit,0.11,Domestic,722912000000.0,17552.77425,17220.0,46814308.0,4.046114553,High income
2023-01-01,0.09,Bread,Bread,Algeria,DZA,Africa,Northern Africa,Dakhla,Retail,1 unit,unit,0.09,Domestic,722912000000.0,17552.77425,17220.0,46814308.0,4.046114553,High income
2023-02-01,0.11,Bread,Bread,Algeria,DZA,Africa,Northern Africa,Dakhla,Retail,1 unit,unit,0.11,Domestic,722912000000.0,17552.77425,17220.0,46814308.0,4.046114553,High income
2023-03-01,,Bread,Bread,Algeria,DZA,Africa,Northern Africa,Dakhla,Retail,1 unit,unit,,Domestic,722912000000.0,17552.77425,17220.0,46814308.0,4.046114553,High income
2023-04-01,,Bread,Bread,Algeria,DZA,Africa,Northern Africa,Dakhla,Retail,1 unit,unit,,Domestic,722912000000.0,17552.77425,17220.0,46814308.0,4.046114553,High income
2023-05-01,,Bread,Bread,Algeria,DZA,Africa,Northern Africa,Dakhla,Retail,1 unit,unit,,Domestic,722912000000.0,17552.77425,17220.0,46814308.0,4.046114553,High income
2023-06-01,,Bread,Bread,Algeria,DZA,Africa,Northern Africa,Dakhla,Retail,1 unit,unit,,Domestic,722912000000.0,17552.77425,17220.0,46814308.0,4.046114553,High income
2023-07-01,,Bread,Bread,Algeria,DZA,Africa,Northern Africa,Dakhla,Retail,1 unit,unit,,Domestic,722912000000.0,17552.77425,17220.0,46814308.0,4.046114553,High income
2023-08-01,,Bread,Bread,Algeria,DZA,Africa,Northern Africa,Dakhla,Retail,1 unit,unit,,Domestic,722912000000.0,17552.77425,17220.0,46814308.0,4.046114553,High income
2023-09-01,,Bread,Bread,Algeria,DZA,Africa,Northern Africa,Dakhla,Retail,1 unit,unit,,Domestic,722912000000.0,17552.77425,17220.0,46814308.0,4.046114553,High income
2023-10-01,,Bread,Bread,Algeria,DZA,Africa,Northern Africa,Dakhla,Retail,1 unit,unit,,Domestic,722912000000.0,17552.77425,17220.0,46814308.0,4.046114553,High income
2023-11-01,,Bread,Bread,Algeria,DZA,Africa,Northern Africa,Dakhla,Retail,1 unit,unit,,Domestic,722912000000.0,17552.77425,17220.0,46814308.0,4.046114553,High income
2023-12-01,,Bread,Bread,Algeria,DZA,Africa,Northern Africa,Dakhla,Retail,1 unit,unit,,Domestic,722912000000.0,17552.77425,17220.0,46814308.0,4.046114553,High income
2024-01-01,,Bread,Bread,Algeria,DZA,Africa,Northern Africa,Dakhla,Retail,1 unit,unit,,Domestic,722912000000.0,17552.77425,17220.0,46814308.0,4.046114553,High income
2024-02-01,0.07,Bread,Bread,Algeria,DZA,Africa,Northern Africa,Dakhla,Retail,1 unit,unit,0.07,Domestic,722912000000.0,17552.77425,17220.0,46814308.0,4.046114553,High income
2024-03-01,,Bread,Bread,Algeria,DZA,Africa,Northern Africa,Dakhla,Retail,1 unit,unit,0.1102157918533804,Domestic,722912000000.0,17552.77425,17220.0,46814308.0,4.046114553,High income
2024-04-01,0.11,Bread,Bread,Algeria,DZA,Africa,Northern Africa,Dakhla,Retail,1 unit,unit,0.11,Domestic,722912000000.0,17552.77425,17220.0,46814308.0,4.046114553,High income
2024-05-01,,Bread,Bread,Algeria,DZA,Africa,Northern Africa,Dakhla,Retail,1 unit,unit,0.10879707243089876,Domestic,722912000000.0,17552.77425,17220.0,46814308.0,4.046114553,High income
2024-06-01,,Bread,Bread,Algeria,DZA,Africa,Northern Africa,Dakhla,Retail,1 unit,unit,0.1080184396994561,Domestic,722912000000.0,17552.77425,17220.0,46814308.0,4.046114553,High income
2024-07-01,,Bread,Bread,Algeria,DZA,Africa,Northern Africa,Dakhla,Retail,1 unit,unit,0.10719250039466052,Domestic,722912000000.0,17552.77425,17220.0,46814308.0,4.046114553,High income
2024-08-01,0.11,Bread,Bread,Algeria,DZA,Africa,Northern Africa,Dakhla,Retail,1 unit,unit,0.11,Domestic,722912000000.0,17552.77425,17220.0,46814308.0,4.046114553,High income
2024-09-01,,Bread,Bread,Algeria,DZA,Africa,Northern Africa,Dakhla,Retail,1 unit,unit,0.10539532838535595,Domestic,722912000000.0,17552.77425,17220.0,46814308.0,4.046114553,High income
2024-10-01,0.11,Bread,Bread,Algeria,DZA,Africa,Northern Africa,Dakhla,Retail,1 unit,unit,0.11,Domestic,722912000000.0,17552.77425,17220.0,46814308.0,4.046114553,High income
2024-11-01,0.11,Bread,Bread,Algeria,DZA,Africa,Northern Africa,Dakhla,Retail,1 unit,unit,0.11,Domestic,722912000000.0,17552.77425,17220.0,46814308.0,4.046114553,High income
2024-12-01,0.11,Bread,Bread,Algeria,DZA,Africa,Northern Africa,Dakhla,Retail,1 unit,unit,0.11,Domestic,722912000000.0,17552.77425,17220.0,46814308.0,4.046114553,High income
2025-01-01,0.11,Bread,Bread,Algeria,DZA,Africa,Northern Africa,Dakhla,Retail,1 unit,unit,0.11,Domestic,722912000000.0,17552.77425,17220.0,46814308.0,4.046114553,High income
2025-02-01,0.11,Bread,Bread,Algeria,DZA,Africa,Northern Africa,Dakhla,Retail,1 unit,unit,0.11,Domestic,722912000000.0,17552.77425,17220.0,46814308.0,4.046114553,High income
2025-03-01,,Bread,Bread,Algeria,DZA,Africa,Northern Africa,Dakhla,Retail,1 unit,unit,0.09878073892594676,Domestic,722912000000.0,17552.77425,17220.0,46814308.0,4.046114553,High income
2025-04-01,0.11,Bread,Bread,Algeria,DZA,Africa,Northern Africa,Dakhla,Retail,1 unit,unit,0.11,Domestic,722912000000.0,17552.77425,17220.0,46814308.0,4.046114553,High income
2025-05-01,0.09,Bread,Bread,Algeria,DZA,Africa,Northern Africa,Dakhla,Retail,1 unit,unit,0.09,Domestic,722912000000.0,17552.77425,17220.0,46814308.0,4.046114553,High income
2025-06-01,0.08,Bread,Bread,Algeria,DZA,Africa,Northern Africa,Dakhla,Retail,1 unit,unit,0.08,Domestic,722912000000.0,17552.77425,17220.0,46814308.0,4.046114553,High income
2016-02-01,0.09,Bread,Bread,Algeria,DZA,Africa,Northern Africa,Laayoun,Retail,1 unit,unit,0.09,Domestic,722912000000.0,17552.77425,17220.0,46814308.0,4.046114553,High income
2016-03-01,0.09,Bread,Bread,Algeria,DZA,Africa,Northern Africa,Laayoun,Retail,1 unit,unit,0.09,Domestic,722912000000.0,17552.77425,17220.0,46814308.0,4.046114553,High income
2016-04-01,,Bread,Bread,Algeria,DZA,Africa,Northern Africa,Laayoun,Retail,1 unit,unit,0.08862341796747082,Domestic,722912000000.0,17552.77425,17220.0,46814308.0,4.046114553,High income
2016-05-01,,Bread,Bread,Algeria,DZA,Africa,Northern Africa,Laayoun,Retail,1 unit,unit,0.08928562428386534,Domestic,722912000000.0,17552.77425,17220.0,46814308.0,4.046114553,High income
2016-06-01,,Bread,Bread,Algeria,DZA,Africa,Northern Africa,Laayoun,Retail,1 unit,unit,0.08992986548425846,Domestic,722912000000.0,17552.77425,17220.0,46814308.0,4.046114553,High income
2016-07-01,0.09,Bread,Bread,Algeria,DZA,Africa,Northern Africa,Laayoun,Retail,1 unit,unit,0.09,Domestic,722912000000.0,17552.77425,17220.0,46814308.0,4.046114553,High income
2016-08-01,0.09,Bread,Bread,Algeria,DZA,Africa,Northern Africa,Laayoun,Retail,1 unit,unit,0.09,Domestic,722912000000.0,17552.77425,17220.0,46814308.0,4.046114553,High income
2016-09-01,0.09,Bread,Bread,Algeria,DZA,Africa,Northern Africa,Laayoun,Retail,1 unit,unit,0.09,Domestic,722912000000.0,17552.77425,17220.0,46814308.0,4.046114553,High income
2016-10-01,0.09,Bread,Bread,Algeria,DZA,Africa,Northern Africa,Laayoun,Retail,1 unit,unit,0.09,Domestic,722912000000.0,17552.77425,17220.0,46814308.0,4.046114553,High income
2016-11-01,,Bread,Bread,Algeria,DZA,Africa,Northern Africa,Laayoun,Retail,1 unit,unit,,Domestic,722912000000.0,17552.77425,17220.0,46814308.0,4.046114553,High income
2016-12-01,,Bread,Bread,Algeria,DZA,Africa,Northern Africa,Laayoun,Retail,1 unit,unit,,Domestic,722912000000.0,17552.77425,17220.0,46814308.0,4.046114553,High income
2017-01-01,,Bread,Bread,Algeria,DZA,Africa,Northern Africa,Laayoun,Retail,1 unit,unit,,Domestic,722912000000.0,17552.77425,17220.0,46814308.0,4.046114553,High income
2017-02-01,,Bread,Bread,Algeria,DZA,Africa,Northern Africa,Laayoun,Retail,1 unit,unit,,Domestic,722912000000.0,17552.77425,17220.0,46814308.0,4.046114553,High income
2017-03-01,,Bread,Bread,Algeria,DZA,Africa,Northern Africa,Laayoun,Retail,1 unit,unit,,Domestic,722912000000.0,17552.77425,17220.0,46814308.0,4.046114553,High income
2017-04-01,,Bread,Bread,Algeria,DZA,Africa,Northern Africa,Laayoun,Retail,1 unit,unit,,Domestic,722912000000.0,17552.77425,17220.0,46814308.0,4.046114553,High income
2017-05-01,,Bread,Bread,Algeria,DZA,Africa,Northern Africa,Laayoun,Retail,1 unit,unit,,Domestic,722912000000.0,17552.77425,17220.0,46814308.0,4.046114553,High income
2017-06-01,,Bread,Bread,Algeria,DZA,Africa,Northern Africa,Laayoun,Retail,1 unit,unit,,Domestic,722912000000.0,17552.77425,17220.0,46814308.0,4.046114553,High income
2017-07-01,,Bread,Bread,Algeria,DZA,Africa,Northern Africa,Laayoun,Retail,1 unit,unit,,Domestic,722912000000.0,17552.77425,17220.0,46814308.0,4.046114553,High income
2017-08-01,,Bread,Bread,Algeria,DZA,Africa,Northern Africa,Laayoun,Retail,1 unit,unit,,Domestic,722912000000.0,17552.77425,17220.0,46814308.0,4.046114553,High income
2017-09-01,,Bread,Bread,Algeria,DZA,Africa,Northern Africa,Laayoun,Retail,1 unit,unit,,Domestic,722912000000.0,17552.77425,17220.0,46814308.0,4.046114553,High income
2017-10-01,,Bread,Bread,Algeria,DZA,Africa,Northern Africa,Laayoun,Retail,1 unit,unit,,Domestic,722912000000.0,17552.77425,17220.0,46814308.0,4.046114553,High income
2017-11-01,,Bread,Bread,Algeria,DZA,Africa,Northern Africa,Laayoun,Retail,1 unit,unit,,Domestic,722912000000.0,17552.77425,17220.0,46814308.0,4.046114553,High income
2017-12-01,,Bread,Bread,Algeria,DZA,Africa,Northern Africa,Laayoun,Retail,1 unit,unit,,Domestic,722912000000.0,17552.77425,17220.0,46814308.0,4.046114553,High income
2018-01-01,,Bread,Bread,Algeria,DZA,Africa,Northern Africa,Laayoun,Retail,1 unit,unit,,Domestic,722912000000.0,17552.77425,17220.0,46814308.0,4.046114553,High income
2018-02-01,,Bread,Bread,Algeria,DZA,Africa,Northern Africa,Laayoun,Retail,1 unit,unit,,Domestic,722912000000.0,17552.77425,17220.0,46814308.0,4.046114553,High income
2018-03-01,,Bread,Bread,Algeria,DZA,Africa,Northern Africa,Laayoun,Retail,1 unit,unit,,Domestic,722912000000.0,17552.77425,17220.0,46814308.0,4.046114553,High income
2018-04-01,,Bread,Bread,Algeria,DZA,Africa,Northern Africa,Laayoun,Retail,1 unit,unit,,Domestic,722912000000.0,17552.77425,17220.0,46814308.0,4.046114553,High income
2018-05-01,,Bread,Bread,Algeria,DZA,Africa,Northern Africa,Laayoun,Retail,1 unit,unit,,Domestic,722912000000.0,17552.77425,17220.0,46814308.0,4.046114553,High income
2018-06-01,,Bread,Bread,Algeria,DZA,Africa,Northern Africa,Laayoun,Retail,1 unit,unit,,Domestic,722912000000.0,17552.77425,17220.0,46814308.0,4.046114553,High income
2018-07-01,,Bread,Bread,Algeria,DZA,Africa,Northern Africa,Laayoun,Retail,1 unit,unit,,Domestic,722912000000.0,17552.77425,17220.0,46814308.0,4.046114553,High income
2018-08-01,,Bread,Bread,Algeria,DZA,Africa,Northern Africa,Laayoun,Retail,1 unit,unit,,Domestic,722912000000.0,17552.77425,17220.0,46814308.0,4.046114553,High income
2018-09-01,,Bread,Bread,Algeria,DZA,Africa,Northern Africa,Laayoun,Retail,1 unit,unit,,Domestic,722912000000.0,17552.77425,17220.0,46814308.0,4.046114553,High income
2018-10-01,,Bread,Bread,Algeria,DZA,Africa,Northern Africa,Laayoun,Retail,1 unit,unit,,Domestic,722912000000.0,17552.77425,17220.0,46814308.0,4.046114553,High income
2018-11-01,,Bread,Bread,Algeria,DZA,Africa,Northern Africa,Laayoun,Retail,1 unit,unit,,Domestic,722912000000.0,17552.77425,17220.0,46814308.0,4.046114553,High income
2018-12-01,,Bread,Bread,Algeria,DZA,Africa,Northern Africa,Laayoun,Retail,1 unit,unit,,Domestic,722912000000.0,17552.77425,17220.0,46814308.0,4.046114553,High income
2019-01-01,,Bread,Bread,Algeria,DZA,Africa,Northern Africa,Laayoun,Retail,1 unit,unit,,Domestic,722912000000.0,17552.77425,17220.0,46814308.0,4.046114553,High income
2019-02-01,,Bread,Bread,Algeria,DZA,Africa,Northern Africa,Laayoun,Retail,1 unit,unit,,Domestic,722912000000.0,17552.77425,17220.0,46814308.0,4.046114553,High income
2019-03-01,,Bread,Bread,Algeria,DZA,Africa,Northern Africa,Laayoun,Retail,1 unit,unit,,Domestic,722912000000.0,17552.77425,17220.0,46814308.0,4.046114553,High income
2019-04-01,,Bread,Bread,Algeria,DZA,Africa,Northern Africa,Laayoun,Retail,1 unit,unit,,Domestic,722912000000.0,17552.77425,17220.0,46814308.0,4.046114553,High income
2019-05-01,,Bread,Bread,Algeria,DZA,Africa,Northern Africa,Laayoun,Retail,1 unit,unit,,Domestic,722912000000.0,17552.77425,17220.0,46814308.0,4.046114553,High income
2019-06-01,,Bread,Bread,Algeria,DZA,Africa,Northern Africa,Laayoun,Retail,1 unit,unit,,Domestic,722912000000.0,17552.77425,17220.0,46814308.0,4.046114553,High income
