date,price_usd,commodity_name,country,market,price_type,unit
2013-05-01,0.16,Bread (Bakery),Syrian Arab Republic,Al-Hasakeh,RETAIL,1.1 Kg
2013-06-01,0.17,Bread (Bakery),Syrian Arab Republic,Al-Hasakeh,RETAIL,1.1 Kg
2013-07-01,0.13,Bread (Bakery),Syrian Arab Republic,Al-Hasakeh,RETAIL,1.1 Kg
2013-08-01,0.17,Bread (Bakery),Syrian Arab Republic,Al-Hasakeh,RETAIL,1.1 Kg
2013-09-01,0.16,Bread (Bakery),Syrian Arab Republic,Al-Hasakeh,RETAIL,1.1 Kg
2013-10-01,0.12,Bread (Bakery),Syrian Arab Republic,Al-Hasakeh,RETAIL,1.1 Kg
2013-11-01,0.11,Bread (Bakery),Syrian Arab Republic,Al-Hasakeh,RETAIL,1.1 Kg
2013-12-01,0.09,Bread (Bakery),Syrian Arab Republic,Al-Hasakeh,RETAIL,1.1 Kg
2014-01-01,0.15,Bread (Bakery),Syrian Arab Republic,Al-Hasakeh,RETAIL,1.1 Kg
2014-02-01,0.15,Bread (Bakery),Syrian Arab Republic,Al-Hasakeh,RETAIL,1.1 Kg
2014-03-01,0.15,Bread (Bakery),Syrian Arab Republic,Al-Hasakeh,RETAIL,1.1 Kg
2014-04-01,0.14,Bread (Bakery),Syrian Arab Republic,Al-Hasakeh,RETAIL,1.1 Kg
2014-05-01,0.14,Bread (Bakery),Syrian Arab Republic,Al-Hasakeh,RETAIL,1.1 Kg
2014-06-01,0.14,Bread (Bakery),Syrian Arab Republic,Al-Hasakeh,RETAIL,1.1 Kg
2014-07-01,0.14,Bread (Bakery),Syrian Arab Republic,Al-Hasakeh,RETAIL,1.1 Kg
2014-08-01,0.17,Bread (Bakery),Syrian Arab Republic,Al-Hasakeh,RETAIL,1.1 Kg
2014-09-01,0.16,Bread (Bakery),Syrian Arab Republic,Al-Hasakeh,RETAIL,1.1 Kg
2014-10-01,0.18,Bread (Bakery),Syrian Arab Republic,Al-Hasakeh,RETAIL,1.1 Kg
2014-11-01,0.17,Bread (Bakery),Syrian Arab Republic,Al-Hasakeh,RETAIL,1.1 Kg
2014-12-01,0.17,Bread (Bakery),Syrian Arab Republic,Al-Hasakeh,RETAIL,1.1 Kg
2015-01-01,0.16,Bread (Bakery),Syrian Arab Republic,Al-Hasakeh,RETAIL,1.1 Kg
